id,premise,choice1,choice2,question,label,mirrored
238,Inatake ng konsensya ang lalaki.,Minamanipula niya ang kaibigan.,Inamin niya ang kanyang kakulangan sa pag-iisip.,bunga,2,0
423,Inilagay ko ang aking mga kamay sa ilalim ng tumatakbo na gripo.,Bumuhos ang tubig sa aking mukha.,Tinanggal ng sabon ang aking mga kamay.,bunga,2,0
1312,Nagluluto na ang dalaga.,Uminom siya ng antibiotics.,Naghugas siya ng kamay.,bunga,2,1
225,Itinulak ng dalaga ang sarili mula sa tuktok ng slide.,Bumaba siya sa slide.,Gumapang siya paakyat sa slide.,bunga,1,0
1308,Nag-aalala ang dalaga kung baka mahuli siya.,Tinanggal ng babae ang kanyang sweater.,Napatingin ang babae sa kanyang relo.,bunga,2,1
12,Nagtamo ng stroke ang matandang babae.,Lumapit ang dalaga para linisin ang kanyang bahay.,Pumasok ang dalaga para alagaan siya.,bunga,2,0
1185,Tinanong ang babae tungkol sa peklat sa kanyang mukha.,Itinago niya ang peklat gamit ang makeup.,Ipinaliwanag niya ang peklat sa mga estranghero.,bunga,2,1
1254,Na-block ang cloud computer.,Dinala ko ang payong ko papunta sa trabaho.,Dinala ko ang laptop ko papunta sa trabaho.,bunga,2,1
1322,May sapat na pera ang customer para sa souvenir.,Nakipag-usap siya sa nagtitinda.,Ibinenta ito ng nagbebenta sa kanya.,bunga,2,1
189,Nagtanghal ang dalaga sa isang dance recital.,Dumating ang kanyang mga magulang para panoorin ang recital.,Tinuruan siya ng kanyang mga magulang kung paano sumayaw.,bunga,1,0
1389,Kinapopootan ng dalaga ang kanyang mga magulang.,Sinunod niya ang mga tuntunin ng kanyang mga magulang.,Tumakbo siya palayo sa bahay.,bunga,2,1
477,Hinikayat ng Pangulo ang mambabatas na suportahan ang panukalang batas.,Ibinasura ng Pangulo ang panukalang batas.,Inaprubahan ng mambabatas ang panukalang batas.,bunga,2,0
1192,Binuksan ang mga drawer ng buerau.,Tinanggal ko ang mga hindi kinakailangang nilalaman.,Isinara ko ang mga drawer.,bunga,2,1
114,Hinawakan ng surfer ang alon.,Inihagis niya ang kanyang board sa karagatan.,Dinala siya ng alon sa dalampasigan.,bunga,2,0
52,Hindi nagustuhan ng mga may-ari ng bahay ang kanilang mga kapitbahay na walang kabuluhan.,Nagtayo sila ng bakod sa paligid ng kanilang ari-arian.,Nag-host sila ng barbeque sa kanilang likod-bahay.,bunga,1,0
1132,Nawalan ng pag-asa ang dalaga sa paglapit sa kabayo.,Tumakbo ang kabayo papunta sa bata.,Sumakay si Lasso sa kabayo.,bunga,1,1
421,Nagkamali ang spelling ng estudyante sa salita.,Tinanggal siya ng guro.,Inayos siya ng guro.,bunga,2,0
1162,Hinawakan ko ang bola pasulong.,Tumama ang bola sa kisame.,Ang bola ay gumulong sa sahig.,bunga,2,1
1397,Nais ng lalaki na gumawa ng isang tala.,Kinuha ng lalaki ang isang bolpen mula sa kanyang bulsa.,Isinuot ng lalaki ang kanyang salamin.,bunga,1,1
281,Tinanong ng mamimili kung magkano ang halaga ng item.,Nagpasya siyang bilhin ito.,Tiningnan niya ang price tag nito.,bunga,2,0
1208,Late na nagising ang lalaki.,Nawalan siya ng appointment sa dentista.,Nagpa-appointment siya sa dentista.,bunga,1,1
261,Hinawakan ng pulis ang celebrity.,Sinampahan ng kaso ng celebrity ang pulis.,Nag-alok ang celebrity ng suhol sa opisyal.,bunga,2,0
329,Binuksan ni DJ ang musika.,Nagsimulang sumayaw ang mga tao.,Umalis na ang mga tao sa party.,bunga,1,0
1073,Inihain ng mga awtoridad ang kaso makalipas ang maraming taon.,Itinago nila sa publiko ang pangalan ng biktima.,Nahirapan ang biktima na maalala ang mga detalye tungkol sa krimen.,bunga,2,1
1469,Ang isang lumang minahan ng karbon ay ginawang isang magandang parke.,Sinimulan ng mga environmentalist ang isang petisyon.,Gumawa ng dokumentaryo ang mga environmentalist.,bunga,2,1
1107,Tiningnan ng lalaki ang kanyang listahan.,Napagtanto niya na maaga siya.,Napagtanto niyang may nakalimutan siya.,bunga,2,1
1355,Naghanda na ako para maglinis ng kwarto.,Isinuot ko ang mga guwantes na goma.,Hinawakan ko ang kamay ko sa ilong ko.,bunga,1,1
1133,Naiinis ang dalaga sa kaguluhan ng dalaga.,Humingi ng paumanhin ang babae.,Nakahinga ng maluwag ang babae.,bunga,1,1
272,Pinagtaksilan ng dalaga ang kaibigan.,Pinutol ng kanyang kaibigan ang pakikipag-ugnayan sa kanya.,Nagpadala sa kanya ng greeting card ang kanyang kaibigan.,bunga,1,0
112,Humingi ng tawad ang lalaki.,Nagbibiro ang babae sa kanya.,Naawa sa kanya ang babae.,bunga,2,0
1228,Mukhang naka-key ang kotse.,Kinuha ito ng may-ari para sa isang pintura.,Dinala ito ng may-ari sa car wash.,bunga,1,1
27,Naging cranky ang toddler.,Inayos ng kanyang ina ang kanyang buhok sa pigtails.,Hinalikan siya ng kanyang ina para sa isang tulog.,bunga,2,0
