gold_label,sentence1,sentence2
contradiction,Parang soap na parang soap opera sa gabi,Ito ay isang napaka-seryosong bagong palabas.
contradiction,"Ang tingin ko sa iyo ay maaaring maging isang maliit na bagay para sa iyo, Sir.   Ito ay isang disarming stroke.",Dapat talagang mag-alala ka sa iniisip ko tungkol sa iyo.
contradiction,Ang ilan sa mga pinaka-kontrobersyal na probisyon ng Patriot Act ay lulubog sa katapusan ng 2005.,Ang buong Patriot Act ay mananatiling may bisa hanggang hindi bababa sa 2010.
contradiction,"Ang mga miyembro ng mga club ng kotse ay tinutukoy bilang mga clubber, at nakikipagkumpitensya sila para sa mga tropeo, sumakay sa mga caravan ng kotse, at madalas na lumahok sa mga kaganapan sa pangangalap ng pondo.",Ang mga miyembro ng mga club ng kotse ay hindi sumakay.
contradiction,"Ang pananalita sa Ingles ay nabibigatan na sa mga kakaibang salita na hindi dapat kailanman natanggap, at dapat kahit ngayon ay napapalabas.",Ang Ingles ay nangangailangan ng karagdagang mga kakaibang salita.
contradiction,"Ang bahagi ay, mayroong 158 mga bahagi dito at kailangan naming sirain ito, ilagay ito muli, masira ito at hindi kailanman magkamali.",Hindi kami pinayagang hawakan ito sa lahat.
contradiction,"Pero eh, isipin mo na lang.",Wala kang gustong isipin.
contradiction,Ang iyong mga kontribusyon sa Taunang Pondo sa antas ng Maennerchor Society ay nagbigay ng malaking tulong sa paaralan.,Ang Maennerchor Society ay pribadong pinondohan ni Bill Gates.
contradiction,Ang iyong mga salita ay nakasalalay sa kanya.,Talagang nagustuhan niya ang sinabi mo.
contradiction,Ang isang malawak na programa ng pag-aayos ay nakatakdang matapos sa huling bahagi ng 2001.,Magtatapos ang programa bago magsimula ang taong 2001.
contradiction,"Para sa mga mahilig sa pelikula, ang pinaka-kagiliw-giliw na pagpapakita ay ang koleksyon ng mga lumang nickelodeon, autoscope, at movieola machine na nag-project ng pinakaunang gumagalaw na mga larawan.",Ang mga lumang nickelodeon ay nakakainip para sa mga mahilig sa pelikula.
contradiction,"Siyempre, kung hindi natin malulutas ang ating piniling paraan upang mabuhay, mamamatay na tayo.","Ang mga tao ay maaaring mabuhay sa anumang sitwasyon, kahit na hindi sila kumikita."
contradiction,"Kapag pinoproseso ang travel voucher, maaaring ihambing ng automated system ang impormasyon sa aktwal na singil na naproseso ng kumpanya ng charge card sa mga inaangkin sa voucher.","Kapag ginamit ang voucher ng paglalakbay, ang sistema ay natatakot at hindi gumagana."
contradiction,"Ang isang sukat na akma sa lahat ay hindi gumagana sa maikling interbensyon, tulad ng hindi ito gumagana sa klinikal na kasanayan sa pangkalahatan.",One size fits all pagdating sa maikling interbensyon.
contradiction,"Anyway, bumalik na ako sa desk ko.",Tumanggi akong umupo muli.
contradiction,"At, uh, lumipat sila sa downtown at, mayroon, eh, at ganito pa rin ito sa Augusta, ang malaking kalye na ito sa downtown na tinatawag na Broad Street, at ito ay talagang malawak na kalye sa isang downtown area.",Umalis sila sa Augusta at nagtungo sa Atlanta.
contradiction,"Ang mga korona ng laurel, na sumisimbolo sa tagumpay, at mga sanga ng olibo na sumisimbolo sa kapayapaan, ay pinalamutian din ang hangganan ng alpombra kasama ang mga dahon ng acanthus.","Goldfish, ahas, at wala nang iba pa sa hangganan ng alpombra."
contradiction,Walang indikasyon na si Atta o Shehhi ay nakatanggap ng anumang karagdagang pagsasanay sa paglipad noong Hunyo.,May katibayan na sina Atta at Shehhi ay nagsikap na maging mas mahusay na mga piloto noong Hunyo.
contradiction,Kaya kinuha ni Shannon ang logaritmo ng dami sa espasyo ng mensahe na inookupahan ng isang mensahe at pinarami ito ng posibilidad na ang mensaheng iyon ay ipinadala mula sa pinagmulan.,Hindi pinansin ni Shannon ang mensahe.
contradiction,"Ang kanyang presensya sa sandaling ito, at isinasaalang-alang ang likas na katangian ng kanyang pagtatalo kay Wolverstone, ay nakakahiya.",Hindi kailanman nakipag-away sa kanya si Wolverstone.
contradiction,"Sa labas ng Teatro, ang mga artista ng IRT ay direktang pumupunta sa silid-aralan upang makipagtulungan sa mga bata at ipakilala sila nang mas personal sa mundo ng teatro.",Ang mga artista ng IRT ay hindi gumagawa ng anumang bagay sa mga bata at sa halip ay nakatuon sa mga matatanda sa komunidad.
contradiction,Larawan ni Bill Clinton sa Slate Table of Contents ni Kevin Lamarque / Reuters.,Larawan ni Bill Clinton sa Vanity Fair Table of Contents ni Ralph Emerson / AP News.
contradiction,"Ang mga acoustics sa loob ng libingan ay napaka-tumpak, na nagpapalaki sa tunog ng iyong papalapit na kapwa bisita.",Ang mga acoustics ay isang gulo lamang sa lugar na iyon.
contradiction,Magandang kapatid: Ang ekspresyong ito ng karaniwang paggamit sa kasalukuyan ay matatagpuan sa Julius Caesar (iv.,Ang katagang mabuting kapatid ay ginagamit lamang mula pa noong ika-20 siglo.
contradiction,Nag-iisip siyang hinaplos ang kanyang ginintuang balbas.,Malinis ang kanyang mukha.
contradiction,"Sa tabi nito, ang isang modernong octagonal church sa silangan at isang kapilya at hexagonal tower sa kanluran ay kumakatawan sa muling pagsilang ng lungsod pagkatapos ng digmaan.",Ang pamilihan ay kumakatawan sa muling pagsilang ng lungsod pagkatapos ng digmaan.
contradiction,Pinili din ng sistema ang mga pasahero nang random upang makatanggap ng karagdagang pagsusuri sa seguridad.,Lahat ng pasahero ay makakalakad lang nang walang problema.
contradiction,Ang pag-uutos sa mga abogado na subaybayan ang mga paggalaw ng mga karapat-dapat na dayuhan sa lahat ng oras ng taon ay magpapataw ng napakalaking pasanin sa mga grantee ng LSC.,Ito ay magiging isang walang kabuluhang bagay para sa abogado na subaybayan ang mga karapat-dapat na dayuhan sa lahat ng oras.
contradiction,"Ang mga kalahok ay bibigyan ng mga pangalan, address at numero ng telepono ng mga prospect, pati na rin ang impormasyon sa background sa mga pangangailangan ng paaralan.","Ang mga kalahok ay maaaring malaman lamang ang mga pangalan ng mga prospect, ngunit hindi ang kanilang mga address."
contradiction,Mahalaga ka sa amin at sa I.U.,Kami at ang I.U ay hindi nagbibigay ng puwit ng daga tungkol sa iyo.
contradiction,Ang paglago ng ekonomiya ay bahagi ng pagkamalikhain ng sansinukob sa kabuuan.,Ang paglago ng ekonomiya ay isang halimaw ng sarili nitong uri; Isang nilalang na independiyente sa sansinukob.
contradiction,"Nangangahulugan ito ng lahat para kina Becky, Stephanie, Marcus at Emily, at mga mag-aaral na tulad nila.",Wala namang pakialam si Becky dito.
contradiction,"Hindi ko pa nakita, at hindi ko pa alam kung bakit, maliban kung ito ay ex, ex, na nagpapahayag ng, ang, ang pangangailangan na malaman kung ano ang ginagawa mo at kung ano pa man.",Nakita ko ang bawat piraso nito!
contradiction,"Sa pangkalahatan, ang mga salita ay luma.",Halos lahat ng salita ay mga bagong imbensyon.
contradiction,"Tinalakay nila ang mga target sa naka-code na wika, na nagpapanggap na mga mag-aaral na tumatalakay sa iba't ibang larangan ng arkitektura na tinutukoy sa World Trade Center, sining ang Pentagon, batas ang Capitol, at pulitika sa White House.",Agad silang lumabas at sinabi kung anong mga landmark ang kanilang pinag-uusapan.
contradiction,Ang mga miyembro ay tumatanggap ng mga diskwento sa mga produkto at publikasyon ng Society na magagamit sa pamamagitan ng mga regular na katalogo at sa tindahan ng regalo ng History Market na matatagpuan sa aming magandang punong-himpilan ng Society.,"Ang mga miyembro ay hindi nakakakuha ng diskwento, dahil mawawalan kami ng maraming pera."
contradiction,"At bagama't dapat siyang maglakas-loob na subukan ito, siguraduhin na ang kanyang sariling mga opisyal ay hindi maglakas-loob na gawin ang iba kundi ang labanan siya.",Nag-iisa lang siya at walang opisyal.
contradiction,"Siyempre, isa sa mga benepisyo na nakukuha natin ay ang paglalakbay",Wala tayong nakukuhang benepisyo.
contradiction,1) Pagtaas ng pagtagos ng mga alternatibong paraan ng komunikasyon,Lahat ay gumagamit lamang ng mga letra.
contradiction,"Ang suporta sa pisyolohikal ay naiiba mula sa suporta sa buhay dahil hinahawakan niya ang mga silid ng altitude na nagpapatakbo ng mga piloto hanggang sa 80 libong talampakan sa mga silid ng mataas na altitude, at ibinabalik siya pababa.",Ang silid ng altitude ay tumigil na.
contradiction,Hindi.  Isinara ng dugo ang kanyang teleskopyo.,Walang bakas ng dugo kahit saan malapit sa teleskopyo.
contradiction,Ang kasalukuyang mga kinakailangan sa seguridad ay nag-aalaga ng labis na pag-uuri at labis na paghahati ng impormasyon sa mga ahensya.,Ang mga kinakailangan sa seguridad ay hindi masyadong naghahati-hati ng impormasyon.
contradiction,"Kaya, hindi ko matanggap ang pinagmulan ni Hendrickson para sa mga latitude ng kabayo, bagaman, upang mabigyan siya ng kanyang nararapat, kinopya lamang niya ang etimolohiya mula sa iba pang mga mapagkukunan, kasama ang OED.",Sang-ayon ako kay Hendrickson.
contradiction,"Siya ay pinayagan na malinaw na maunawaan na ito ay ang matikas at matikas na batang walang kabuluhan mula sa St. James's, si Lord Julian Wade, kung kanino siya ay nakatuon sa bawat sandali.","Naiinis siya kay Lord Julian Wade, sa kabila ng kanyang mapang-akit na kalikasan."
contradiction,Matutong maglakad sa sapatos ng ibang tao,Isipin mo na lang ang sarili mong buhay at ang sarili mong negosyo.
contradiction,"Ang mga pagsubok sa pagiging epektibo ay ang unang hakbang, ngunit ang pagpapatupad ng napatunayan na screening ng alkohol at maikling mga sistema ng interbensyon sa mga setting na nakabatay sa ospital at komunidad ay ang pinakamahirap na bahagi ng proseso.",Ang pagsubok sa pagiging epektibo ay ang huling hakbang.
contradiction,Ang birhen na kagubatan ay isang kagubatan kung saan ang kamay ng tao ay hindi kailanman nakatapak sa kamay.,Ang pinakabagong pag-unlad ng condo sa gitna ng kagubatan ay hindi makakaapekto sa katayuan ng birhen na kagubatan nito.
contradiction,at maaari rin silang maging napakabait pagkatapos nilang sanayin,Nagiging matigas at malamig ang mga ito kapag nakumpleto nila ang pagsasanay.
contradiction,"At siya ay isang philanderer, isang d oh oo, siya ay tulad ng out doon. ""Alam mo, hindi ko siya gusto, pero kahit papaano, yung mga kuwento ko.",Siya ay napakatapat at mabait.
contradiction,"Sa shingle sa likod ng zawn ay nakahiga ang isang kulot na itim na kotse at isang maliwanag na kulay-rosas na buoy ng pangingisda, maliit na tulad ng mga laruan laban sa mga bato.","Dahil sa laki ng kotse, parang maliit na bato ang bato."
contradiction,eh bakit hindi ka na lang magsimula dahil mas marami kang oras para pag-isipan ito kung wala kang pakialam,Dapat huli ka dahil wala kang alam.
contradiction,"Ngunit ang gloss na ito sa dedikasyon ay tinanggal sa pagsusuri, na nag-iiwan sa mambabasa na hindi mas matalino kaysa dati.",Sinasaklaw ng pagsusuri ang lahat ng impormasyon na maaaring kailanganin ng isang mambabasa.
contradiction,Ang iba pang mga tagapayo ay inulit ang pag-aalala na ito.,Nagkaisa ang lahat ng mga tagapayo na walang dapat ipag-alala.
contradiction,"Sa tulang ito, si Joaquan ay nakatira at tumakas sa isang barko patungong Mexico o Timog Amerika, at ang bangkay na pinugutan ng ulo ay talagang ang kanyang matalik na kaibigan na si Ramen.","Sa tula, nakatira si Joaquan sa kanyang kotse."
contradiction,"Hindi dapat ipagwalang-bahala ang karunungan ng karunungan,",Ang mga kislap ng karunungan ay walang kabuluhan.
contradiction,Ang mga ari-arian na naipon ay maaaring makabuo ng kita sa anyo ng interes at dibidendo na maaaring mai-save.,Ang mga ari-arian ay nagpapawalan sa iyo ng pera na may interes.
contradiction,"Sa tabi ng simbahan ay ang lahat ng natitira ng Contra-Aquincum, isang nahukay na parisukat na may mga bangko at isang maliit na display ng mga tablet at relief na natagpuan sa site.",Walang mauupuan ang plaza.
contradiction,uh-huh ito ay nakakatawa at um hulaan ko gusto ko lang nakakatawang palabas karamihan,Hindi ako mahilig sa mga nakakatawang palabas.
contradiction,".., pero sa pangalawang pagkakataon na nagkikita siya ay nahuli siya sa gitna ng dalawang kaibigan.","Isa lang ang nakilala niya, na kinasasangkutan ng isang kaibigan niya."
contradiction,"Sa karamihan ng mga kaso, ang relasyon ng konsentrasyon-tugon ay maaaring labis na pinahahalagahan; Sa ibang mga kaso, maaari itong maliitin.",Ang mga epekto ng relasyon ng konsentrasyon-tugon ay bihirang overestimated.
contradiction,"Kaya, ako, eh, kahit papaano, uh, uh, ito ang tatlo, uh, U2 pilots na, uh, opisina ni Pangulong Kennedy sa Washington kasama si General May.",Hindi pa nakapunta si General Maya sa opisina ni Pangulong Kennedy.
contradiction,TALAHANAYAN A.- KABUUANG MGA ALLOWANCE NG MERCURY NA INILAAN O NA-AUCTION PARA SA MGA EGU,Walang mga patakaran tungkol sa mercury.
contradiction,Nakakatuwa ang kasarian ko pero hindi talaga ito ang paksa ng kuwento dito.,Ang pangunahing paksa ng kuwentong ito ay tungkol sa aking kasarian at pagbubunyag nito sa mga taong pinakamalapit sa akin.
contradiction,"Ang mga malalaking patyo at pavilion sa itaas ng mga libingan ni Yongle ay naibalik, at ang mga ito ay naglalaman ng ilan sa mga nahukay na kayamanan ng Ming Tombs, kabilang ang imperyal na baluti.",Wala kang makikitang lumang bagay na ipinapakita.
contradiction,"Kung mayroon man, nadagdagan nito ang kanyang kaguluhan.",Binawasan nito ang kanyang excitement.
contradiction,"Oo, may credit union ako",Ano ang isang Credit Union?
contradiction,"Kung nagkamali ang pagbibigay ng komisyon kay Kapitan Dugo, hindi akin ang pagkakamali.",Walang pagkakamali sa pagbibigay kay Kapitan Dugo ng kanyang komisyon.
contradiction,"Ang hogwash, siyempre, ay isang pagtatalaga para sa wika bilang 'walang halaga, kasuklam-suklam, at hindi angkop para sa pagkonsumo ng tao, tulad ng mga slop ng baboy.",Ang hogwash ay kadalasang ginagamit upang ilarawan ang pinakamahalaga at makatwirang mga bagay.
contradiction,Ang mga lokal na pahayagan at ang ilang maimpluwensyang satellite broadcaster-tulad ng al Jazeera-ay madalas na nagpapatibay sa tema ng jihadist na naglalarawan sa Estados Unidos bilang anti-Muslim.,Lahat ng mga Amerikanong pahayagan ay dapat tunog pro-Muslim.
contradiction,Nais ni Prudie na agad mong mabawi ang iyong pagkamapagpatawa at magpasalamat na ang iyong kaibigan ay nakialam bago pa man ang anumang pinsala.,"Sabi ni Prudie, dapat seryosohin mo ito."
contradiction,Pinagsama ng Kawanihan ng Senso ng Estados Unidos ang datos ng Senso ng Populasyon at Pabahay noong 1990 gamit ang 5-digit na mga kodigong post.,Walang sensus sa Estados Unidos na isinagawa noong 1990.
contradiction,"Buweno, dahil lumaki si Bill Bradley sa St. Louis maghintay, pasensya na, nakakatawa lamang iyon kung lumaki si Al Gore sa Tennessee.",Si Bradley ay mula sa Arkansas.
contradiction,"Ang mga Eurocrats ng European Union ay may karapat-dapat na mga ideya, tulad ng paghikayat sa mga pamahalaan ng kontinente na sumang-ayon sa maayos na mga patakaran sa kapaligiran at imigrasyon.",Walang magagandang ideya mula sa Eurocats.
contradiction,Maraming maliliit na templo ang matatagpuan dito.,Walang mga templo sa mga lugar na iyon.
contradiction,Magbigay ng isang propesyonal na kapaligiran para sa maraming mga mahuhusay na aktor sa komunidad upang mahasa at gawing perpekto ang kanilang mga kasanayan.,Ang mga teatro ng komunidad ay hindi kailanman tumutulong sa mga aktor na mapabuti.
contradiction,"Mas malapit sa Syntagma, sa Koloktroni Square, ay ang National Historical Museum na may koleksyon ng mga artifact na nagmula sa post-Classical times.",Ang National Historical Museum ay may mga kamakailang bagay lamang.
contradiction,.. Bakit nga ba napakaliit ng pagpapahalaga nila sa sarili kaya pinahahalagahan nila ang pagkakaibigan ng mga magnanakaw at mamamatay-tao?,Wala ni isa man sa kanilang mga kaibigan ang magnanakaw at mamamatay-tao.
contradiction,"Pero alam mo, sa maraming paraan, parang anak siya ng isang may-ari ng plantasyon dahil anak siya ng taong ito na nagmamay-ari ng maraming ari-arian.",Ang kanyang ama ay hindi kailanman nagmamay-ari ng anumang bagay sa kanyang buhay.
contradiction,"Kaya sa tropiko ng Cuba, masyadong, ngayon lang nagkaroon ng isang araw na kasing ganda ng kaluwalhatian, malamig tulad ng libingan.",Ang Cuba ay nasa Arctic.
contradiction,nabasa mo na ba ang The Firm,Nabasa mo na ba ang The Soft?
contradiction,"Gayundin, nasisiyahan ka na malaman na ang iyong mga kasamahan ay hinihimok na tularan ang iyong mabuting paghuhusga.",Lahat ay pinanghihinaan ng loob na tularan ang iyong kakila-kilabot na paghuhusga.
contradiction,Ang analyst ng CTC na nag-draft ng briefing ay gumuhit sa mga ulat sa nakaraang apat na taon.,Ibinatay lamang ng CTC analyst ang kanyang briefing sa impormasyong lumabas noong nakaraang buwan.
contradiction,"Tungkol sa mga hamon, naghahanap ako ngayon ng isang salita na maaaring i-cut sa dalawang magkakasunod na mas maliit na anyo.",Natagpuan ko ang tatlong salita na maaaring i-cut sa dalawang magkakasunod na mas maliit na anyo.
contradiction,"Sa ibang lugar sa hardin ng prinsipe, sa isang modernong gusali na tinatawag na Sailor's House (Casa de Marinos), maaari mong malaman kung ano ang nangyari sa kakaibang Tagus squadron ng royal fleet.",Ang Sailor's House ay isang sinaunang gusali na matatagpuan sa hardin ng prinsipe.
contradiction,"At ako ay tulad ng OK, at iyon na!",Sinabi ko na hindi at ito ay nag-drag sa at sa.
contradiction,Ang Indiana Dental Association Distinguished Chair ay kumakatawan sa unang asosasyon ng dental ng estado sa bansa upang makumpleto ang naturang pangako sa dental school nito.,Tumanggi ang Indiana na mangako na tumulong sa paaralan ng dentista.
contradiction,"Ang haka-haka na ito ay batay, hindi bababa sa bahagi, sa iniulat na pamumuno ni Thumiry ng isang ekstremistang paksyon sa moske.",Hindi pa kilala si Thumairy na naging bahagi ng anumang moske.
contradiction,Ang iba ay patuloy na napapansin ang aming tagumpay.,Nabigo tayo at nakikita ito ng lahat.
contradiction,Ang iba pa ay mamangha lamang sa paggamit ng wika at magtataka kung saan nagtatapos ang ating analytical side at nagsisimula ang ating emosyonal na panig.,Ang piraso na ito ay walang iba kundi isang tuyong pagsusuri sa pagsusuri.
contradiction,"Kung ang Red Shield ng The Salvation Army ay maaaring makipag-usap, maaaring sabihin nito sa iyo kung paano namin kamakailan ay nakatulong sa isang lalaking may diyabetis na makuha ang insulin na kailangan niya.",Ang Salvation Army ay hindi tumutugon sa mga pangangailangang medikal.
contradiction,Maaari rin itong makaapekto sa ating kakayahang mag-mount ng isa pang festival sa susunod na taon.,"Sa loob ng 10 taon, kahit ano pa ang mangyari ay magkakaroon tayo ng isang pagdiriwang."
contradiction,Ang pagkakapare-pareho ay isang uri ng ritwalismo.,Ang pagkakapare-pareho ay nagreresulta sa random na magulo na mga kinalabasan.
contradiction,"Noong Agosto 4, sumulat si Pangulong Bush kay Pangulong Musharraf upang hilingin ang kanyang suporta sa pagharap sa terorismo at hikayatin ang Pakistan na aktibong makisali laban sa al Qaeda.",Hindi nakipag-ugnayan si Pangulong Bush kay Pangulong Musharraf.
contradiction,Ang paglaki ng populasyon ay tulad ng polusyon sa kabaligtaran.,Walang kaugnayan sa pagitan ng paglaki ng populasyon at polusyon.
contradiction,Hindi ka sigurado kung alam mo kung kaninong panig ka naroroon.,Malinaw kung sino ang sinusuportahan mo.
contradiction,"Gayunman, napansin ang mga makabuluhang pagkakaiba, tulad ng",Walang nakikitang pagkakaiba.
contradiction,"Ang gumuho na mga apartment, hotel, at bargain basement shop ay nakahanay sa Karl-Marx-Allee na humahantong sa timog-silangan mula kay Alex.",Si Karl-Marx-Allee ay nasa malinis na hugis.
contradiction,Ngunit ito ay tungkol sa matandang lobo na nais niyang makita ka.,Nais niyang makita ka tungkol sa Matandang Oso at hindi tungkol sa Matandang Lobo.
contradiction,"Sa pagitan ng isla at mainland ay ang Laguna Nichupte, isang malaking lagoon ng tubig dagat na napapaligiran ng mga mangrove swamp na kanlungan ng maraming species ng wildlife.",Ang Lagun Nichupte ay isang disyerto.
contradiction,"Siya ay tulad ng, Ngunit kailangan mong tumingin dito, tingnan dito, binibigyan niya ako ng tatlong magkakaibang lugar upang tumingin sa computer.",Hindi niya alam kung saan siya hahanapin.
contradiction,"Oo, hindi ito legal na magdala ng baril sa Texas ngunit hindi ito maaaring magkaroon nito sa iyong tahanan",Maaari kang magdala ng baril kahit saan mo gusto sa Texas!
contradiction,Ang mga instrumentong ito na tinutugtog nang magkasama ay bumubuo ng pangunahing orkestra para sa ilang mga tanyag na genre ng musika.,Ang orkestra ay hindi gumagamit ng mga instrumento sa lahat.
contradiction,"Ayon sa parehong KSM at Khallad, si Abu Bara ay hindi kailanman nag-aplay para sa isang US visa.",Taong 2011 nang mabigyan ng visa si Abu Bara.
contradiction,"Ang pinaka-karaniwang sanhi sa panahon ng pagkabata at mga taon ng preschool ay paulit-ulit na otitis media, o impeksyon sa gitnang tainga.",Ang otitis media ay hindi kapani-paniwalang bihirang sa mga taon ng preschool ng isang bata.
contradiction,"Doon ang eksena ay hindi gaanong nakakarelaks at ang problema sa wika ay maaaring matakot sa iyo, ngunit hindi bababa sa makakakuha ka ng isang sulyap sa lipunan ng mamimili ng Tsino.","Hindi mo kailangang mag-alala tungkol sa mga isyu sa wika, dahil lahat ay nagsasalita ng Ingles."
contradiction,"Ah, ngayon, hindi mo ba kayang gawin?  Umiiyak siya.",Hindi na siya nagtanong habang tahimik lang siya.
contradiction,Naniniwala siya na may sapat na probable cause para sa isang criminal warrant sa oras na iyon.,Kumbinsido siya na walang kahina-hinalang nangyayari.
contradiction,"Ang timog-kanlurang rehiyon na may pinaka-sinaliksik at dokumentado na mga kaugalian sa kasal ay ang New Mexico, dahil ang mga inapo ng mga sinaunang Hispano ay may kamalayan sa paglalarawan at pagsulat ng kanilang mga tradisyon.",Wala pang natitira pang mga talaan tungkol sa mga tradisyon ng mga sinaunang Hispano.
contradiction,"huh well maayos yan eh um, nakakatawa talaga nagpunta ako sa isang seminar na yun lang naman ay satellite seminar talaga ito at para lang sa mga babae",Hindi ko talaga nagustuhan ang seminar na ginawa sa pamamagitan ng satellite.
contradiction,"Medyo natakot kami sa hitsura nito, ngunit kinain namin ito - nang walang sigasig, ngunit sa matigas na itaas na labi na iniinom namin, kung tutuusin, ng gatas ng aming mga ina.",Lahat ay kumakain ng kanilang mga pagkain at nagkomento na ipinaalala nito sa kanila ang kanilang mga paboritong pagkain sa holiday.
contradiction,"Tulad ng lahat ng mga regalo sa Institute, 100% ng iyong kontribusyon ay gagamitin nang direkta para sa pananaliksik.",Halos kalahati ng pera mo ang ginugugol namin sa mga bayarin sa pangangasiwa.
contradiction,"Intelligence report, interogasyon ng KSM, Hulyo 30, 2003.","Si KSM ay nadakip lamang hanggang sa huling bahagi ng 2008, nang sa wakas ay nainterbyu siya nang detalyado."
contradiction,"Nagtanong sila ng ilang mga katanungan at sinagot ko ang mga ito at sinabi nila, Kunin ang iyong bagahe at umalis kaagad doon, at pumunta sa address na dapat mong puntahan pagdating mo sa Washington.",Sinabi nila sa akin na manatili na lang ako sa bahay.
contradiction,Ito ay isang malaking hamon at isang malaking pag-asa para sa anumang isang sistema ng interbensyon.,Karamihan sa mga interbensyon ay perpekto.
contradiction,"Napakaganda kung maaari kang maglaan ng oras upang bisitahin ang iyong Paaralan, at makita para sa iyong sarili ang pag-unlad na nagawa namin sa paglipas ng mga taon at ibahagi ang pagmamalaki ng aming pamana!","Huwag kang mag-aaral, magpadala ka lang ng pera."
contradiction,Nakuha ng ahente ng FBI mula sa isang dayuhang gobyerno ang larawan ng taong pinaniniwalaang nagdirekta sa pambobomba kay Cole.,Walang sinuman ang nakakita ng litrato ng sinumang sangkot sa pambobomba sa Cole.
contradiction,Alalahanin natin na hindi sila nagbibigay ng mga pahayag.,Ang kanilang nakasulat na pahayag ay inilimbag sa pahayagan kaninang umaga.
contradiction,Kaunti lamang ang nalalaman tungkol sa pinakamaagang mga naninirahan sa Panahon ng Bato sa timog-kanlurang dulo ng Europa.,"Ang People ay lumipat lamang sa Europa hanggang 1,000 taon pagkatapos ng Panahon ng Bato."
contradiction,"Partikular, sasali ka sa isang pangkat ng mga kilalang executive ng pundasyon, mga pinuno ng negosyo, iskolar, mga propesyonal sa pag-unlad at mga boluntaryo sa sektor ng nonprofit ...",Ang grupo ay puno ng mga bilanggo at mga manloloko.
contradiction,"Sa paligid niya sa baywang, kung saan ang buong kagabi ay napakapayapa, mayroong isang masigasig na aktibong pag-uusap ng mga animnapung kalalakihan.",Napaka-busy ng gabi dahil punong-puno ng mga tao ang mga kalsada.
contradiction,"Noong nakaraang taon, nag-donate ka ng $-.",Hindi ka nag-donate ng pera noong nakaraang taon.
contradiction,"Hindi, isang beses lang iyon sa umaga, at sinabi niya na babalik siya sa opisina.",Hindi niya binanggit kung babalik siya o hindi.
contradiction,"Bilang isang miyembro ng Law School, alam kong alam mo ang aming pag-unlad.",Walang sinuman ang nag-aaral sa law school.
contradiction,Sa kasalukuyan ang lugar na ito ay tinatawag na Temple of Heaven Park (Tiantan Gongyuan).,Nasunog ang Temple of Heaven Park.
contradiction,Kailangan namin ng mga mapagkukunan upang magrekrut at bumuo ng mga natitirang guro.,"Hindi na natin kailangan pang mag-recruit ng mga guro, pumupunta lang sila sa atin."
contradiction,Ang cover story ng Time ay ang 12-hakbang na programa ni Bill Gates para sa tagumpay sa digital age.,Isinulat ni Kim Kardashian ang cover story para sa Time magazine tungkol sa 12 hakbang na kinakailangan para sa tagumpay sa digital age.
contradiction,"Kahit na pinahihintulutan ang pag-withdraw, maaaring hindi nito maprotektahan ang abogado mula sa mga obligasyong etikal na masigasig na kumatawan sa kliyente, o mula sa mga paghahabol ng malpractice.","Kung ang isang abogado ay nag-withdraw mula sa isang kaso, malaya sila mula sa lahat ng obligasyon at pananagutan."
contradiction,"Tulad ng tinalakay kanina, ang dahilan kung bakit nagpasya si Jane na hindi siya makapagbahagi ng impormasyon ay dahil ang paunang impormasyon tungkol kay Mihdhar ay sinuri ng NSA.",Agad na ibinahagi ni Jane ang impormasyon.
contradiction,"Marami pang mga pagkakataon sa sining at kultura ang umiiral sa Indianapolis, ngunit wala nang mas mahusay kaysa sa Civic Theatre.",Ang Civic Theater ay matatagpuan sa Tampa.
contradiction,Buscarle La quinta pata al gato 'Upang hanapin ang ikalimang binti ng pusa' ay napaka-karaniwan na may kahulugan na 'upang maghanap ng gulo',Ang kasabihan ay tungkol sa mga pusa na may tatlong paa.
contradiction,Iniulat ng Scotsman na ipinagkait ng Edinburgh University ang mga resulta ng pagsusulit mula sa 90 mga mag-aaral sa computer science habang tinutukoy ng administrasyon kung ginamit nila ang Internet upang mandaya o hindi.,Iniisip ng unibersidad na nandaya ang mga estudyante ng sining.
entailment,"Ang lalaking ito ay ipinanganak sa Alemanya, mayaman, edukado, mahusay na naglalakbay...","Ang mayaman, nag-aaral, at naglakbay na lalaki ay ipinanganak sa Alemanya."
entailment,"Ah, ngayon, hindi mo ba kayang gawin?  Umiiyak siya.",Sumigaw siya ng tanong.
entailment,Ang pag-aayos ng oras para sa mga magulang at mga anak na magkasama ay ang unang hakbang patungo sa pagpapatupad ng mga ideya at kasanayan na tatalakayin ko sa aklat na ito.,"Sa aklat na ito, tatalakayin ko ang mga paksa na maaaring ipatupad ng mga magulang at kanilang mga anak habang gumugugol ng oras na magkasama."
entailment,Ilang daang magiting na hukbo sa ilalim ni Leonidas ng Sparta ang nagpaliban sa napakalaking hukbo ng Persia sa daanan ng Thermopylae nang sapat na panahon para lumikas ang mga taga-Atenas sa isla ng Salamis.,Ipinagpaliban ng mga Spartan ang hukbo ng Persia sa Thermopylae.
entailment,Ang ilan sa mga pinaka-kontrobersyal na probisyon ng Patriot Act ay lulubog sa katapusan ng 2005.,Ang Patriot Act ay naglalaman ng ilang kontrobersyal na probisyon.
