gold_label,sentence1,sentence2
entailment,"Miramar, a pleasant residential quarter with fine family homes, benefits from its position alongside the Isla Grande commuter airport.",Miramar has pretty homes.
entailment,"In turn, object must be on machine for minutes, then machine for minutes, and so on.",The object must be on the machine for more than a single second.
entailment,The use of technology may reduce the time needed for providers and staff to personally provide screening and intervention services and target patients who can derive benefit from the brief intervention messages.,Technology can reduce how long providers and staff need to screen people.
entailment,"In other words, when households' existing assets increase in value, people can save less from current income and still achieve their wealth-income target.",Increased value in existing assets can lower the amount of savings from income that is needed.
entailment,"So it took me like, an hour to two hours just to find what I needed.",It took me a while to find it.
entailment,yeah i have a credit union,I do have a credit union I go to.
entailment,"There are, of course, many elegant and flirtatious scenes set on yachts.",Yachts are used as the setting for many elegant scenes.
entailment,The CTC analyst who drafted the briefing drew on reports over the previous four years.,The analyst used multiple reports in order to draft the document.
entailment,"For example, in GGD, a design study was done as a separate job, culminating",A design study was conducted in isolation.
entailment,The wonderful connections formed each day are made possible through the support of Society operations by organizations like yours!,Organizations just like yours are what help form fantastic connections each and every day.
entailment,"They teach us to be resolute, relentless, and resourceful.","Being resolute, relentless, and resourceful are skills that can be taught."
entailment,Other advisers have echoed this concern.,This concern is shared by several different advisers.
entailment,"The faaade of the Temple of Ramses II is one of the most enduring images of Egypt and though you may have seen them in photographs, they are truly breathtaking in reality.",The faaade was in the Temple of Ramses II.
entailment,"Kuala Perlis, south of the state capital, Kangar, is the departure point for the less than an hour's ferry journey to Langkawi.",Kuala Perlis was to the south.
entailment,The rugged mountains of the Serra de Tramuntana sweep down to the sea so steeply here that there are few points of access and only one harbor and port of any size along the coast.,The mountains make it hard to build harbors.
entailment,"The nearby streets Mallorca, Valencia, and Provenaa are also overflowing with interesting shops.",The shops in the nearby streets are interesting.
entailment,The junk yards of history are strewn with wreckage.,The evidence is the wreckage in the junk yards of history.
entailment,"Bid them take in sail, Jeremy,  he said quietly.",He spoke with a soft tone.
entailment,"Life can be infernally complex,  he sighed.",He let out a sign of resignation.
entailment,"We recoup 58% of that money on ticket sales, leaving 32% to be garnered from donations and gifts from friends such as yourself.",The majority of that money is from ticket sales.
entailment,The connection between the limited nation and unbounded equality has paradoxical overtones.,The nation is not reaching its full potential.
entailment,"While the test results for physical search exceeded the national average, both the metal detector and X-ray results were below average.",The metal detector results were below the national average.
entailment,"Come to find out it was a U2 aircraft but we couldn't, we could not say one word about what it was; nothing to our wives, kids or anybody.",We weren't allowed to talk about the U2.
entailment,The equally whimsical nature of the  definitions' defies description.,The definitions are also very whimsical seeming.
entailment,"Later it held courts of law, and justice was dispensed here.",It had court held there.
entailment,"He did not trouble to rise, not even when Lord Julian, obeying the instincts of finer breeding, set him the example.","Lord Julian rose, showing good manners, but he did not bother standing."
entailment,"They make targets harder to attack successfully, and they deter attacks by making capture more likely.",They make the targets themselves more challenging so in turn they are making captures happen more often.
entailment,have you read The Firm,Did you read The Firm?
entailment,"The estimates derived from the long-term exposure studies, which account for a major share of the benefits in the Base Estimate, are not affected.",The estimates deal with long-term exposure.
entailment,oh it was Snake River oh Snake River with a lot of snakes in it,Snake River is filled with snakes.
entailment,"That can be our control tower,  he suggests to Vance, pointing to a corner by a bookshelf.",Someone is talking to Vance.
entailment,These can include unforeseen chances to enhance student and faculty learning by inviting special visitors and scholars to the campus when they happen to be in the state.,Students can benefit from campus visits.
entailment,Many languages have this ambiguity.,This ambiguity is true about most languages.
entailment,"In this poem, Joaquan lives and flees in a ship to Mexico or South America, and the body that is decapitated is actually that of his good friend Ramen.",The dead body belongs to Ramen.
entailment,"In addition, few postal administrations pay their employees as large a wage premium as does the U.S.",The US pays postal employees better than most countries.
entailment,"Second, the ED is a fast-paced environment in which providers cannot easily find time to conduct brief alcohol interventions, even if they have the training, skills, and desire to do so.",Things move really fast in the ED.
entailment,"If you have questions or suggestions, please call either myself (924-5471) or Bob Lovell (274-0622) today.",Bob Lovell can answer questions.
entailment,besides i probably would look at something uh maybe a a V six,I am thinking of looking at a V6.
entailment,"When I pull, when he pulls the canopy for me to start getting him out, he points to two instruments on the left side of the aircraft that had actually melted during the flight.",There were instruments in the aircraft that melted.
entailment,"..,  but the second time the encounter is  he is caught in the middle between two friends.",The second time the encounter involves three people.
entailment,but i know that in some i know in a lot of rural areas they're not that good,They are not very good in rural areas.
entailment,"Since when have you commanded on the main deck, Ogle? I take my orders from the Captain.",Ogle had attempted to give orders as though he were the Captain.
entailment,The system also chose passengers at random to receive additional security scrutiny.,Some passengers get checked more thoroughly by security.
entailment,This is the legal underpinning of Justice Anthony Kennedy's nostalgic embrace of states' rights.,Kennedy favors states' rights.
entailment,It made sense for the state to outsource tactical functions such as help desks and mainframe management.,The state outsourced things like help desks and mainframe management.
entailment,Go beyond these sights to Nathaniel Hawthorne's House of the Seven Gables.,There are more sights to see.
entailment,"The United States defended, and still defends, Muslims against tyrants and criminals in Somalia, Bosnia, Kosovo, Afghanistan, and Iraq.",Muslims in Somalia are sometimes threatened by tyrants.
entailment,it's only getting worse exponentially it seems um,It seems to be getting worse.
entailment,"Search for condescension, sentimentality, irony (with separate options for intentional and unintentional), pandering, obscurantism, and puns;",Irony is divided into subcategories.
entailment,Limpiar means to clean and a limpia is similar to a barrida.,The word that means to clean is Limpiar.
entailment,And then once you get everything entered you can go on from there.,You can continue after you enter everything.
entailment,"More  Capitalizing on frayed relations between British Telecom and MCI, WorldCom outbid BT by offering $30 billion for MCI.",WorldCom was in a bidding war against BT.
entailment,You will find the Brehan Museum (dedicated to Art Deco and Art Nouveau) in a former infantry barracks opposite the Egyptian museum.,The museum is near the Egyptian museum.
entailment,What are you doing becomes  Watch a dune.,they change the words up.
entailment,"Then let them know that if they attempt to hinder our sailing hence, we'll hang the doxy first and fight for it after.","We will attempt to battle over it, once we begin to sail."
entailment,and it can go on for ten twenty years i i think this is a little ridiculous,I think it's nuts that it can last so long.
entailment,"On the shingle at the back of the zawn lay a crumpled black car and a bright pink fishing buoy, small as toys against the boulders.","The car and the fishing buoy were tiny, compared to the boulders."
entailment,"In contrast, the impact of volume is greater in the U.S. than in France because the U.S. has lower postal densities and a greater variation in volumes.",There is a much greater impact of volume in the United States.
entailment,His key personnel shared very little information with the National Security Council and the rest of the national security community.,His staff shared some information with the national security community.
entailment,The presence of Bugsy Siegel and Kid Twist in our recent history does not mean we are a tough people.,Just because Bugsy Siegel and Kid Twist are a part of our history doesn't mean we're automatically tough.
entailment,The spirit of liberalism prevalent in Europe was tardy in reaching Spain.,Liberalism didn't come to Spain until later.
entailment,"With Microsoft Helpdesk assistance I figured out that my CD-ROM drive was probably connected to my sound card and not to the IDE port, and thus was foiling Linux.",I was having trouble with Linux.
entailment,"The technical cost effects, due to the work being done by a party that may do it at a higher cost, are also calculated in the same way as before.",The technical cost effects are figured one way.
entailment,That was in Bridgetown on the night of the Spanish raid.,The Spanish raid was done at night.
entailment,The same is true of the sense of nationhood.,The same applies to the sense of national identity.
entailment,"In their enlightened self-interest, they supported this fledgling organization, knowing it would benefit the city as a whole.",They supported the organization because they knew it would benefit the city.
entailment,"Steady, Old Wolf! Steady!  Captain Blood admonished him.",Captain Blood yelled to Old Wolf.
entailment,"But he was, you know, in a lot of ways, just like a plantation owner's son because he was the son of this guy who owned a lot of property.",His dad owned a lot of property.
entailment,So why does Gates produce at such a frantic pace?,Gates does not produce slowly.
entailment,course that might up crime you know and uh people go in and steal your television and steal and sell it just because they can't they can't work anymore you know,That might cause crime to increase.
entailment,"The staff is working on a program to increase the numbers of flamingos in the US Virgin Islands, and you will find a small flock here successfully breeding each year.",The staff works to increase how many flamingos are on the island.
entailment,"That is why we feel cheated by hollow walls, flimsy doors, and shaky balustrades.",We are not happy with hollow walls and flimsy doors.
entailment,"Given time and improved technology, all non-radio phones may be branded as wire phones .",Non radio phones will all end up as wire phones.
entailment,"Intelligence report, interrogation of KSM, July 30, 2003.",An interrogation of KSM was performed in July of 2003.
entailment,"And I was like OK, and that was it!","After I said yes, it ended."
entailment,I have yet Room for six scotches more.,I can still consume six more scotches.
entailment,I believe just the opposite.,I don't think that's true.
entailment,Boston  A second one just hit the Trade Center.,The Trade Center was hit.
entailment,Pundits often say history is written by the winners.,Pundits say the winners tell history.
entailment,Prudie agrees there is something tacky about being seen chewing gum.,Prudie thinks that it is not a good thing to be seen chewing gum.
entailment,"Consider this figure in light of the fact that the largest English dictionary--now out of print--had 600,000 or so entries, including many obsolete forms.",The largest dictionary is now out of print.
entailment,"Make my coat look new, dear, sew it!",I need you to mend my coat by sewing it.
entailment,"Mihdhar gave his intended address as the Marriott Hotel, New York City, but instead spent one night at another New York hotel.",Mihdhar did not stay at the hotel he indicated he would.
entailment,"Taken in this context, the recent publication of the Omni Gazetteer of the United States of America , despite its 1,500,000 entries, may properly be seen as only a first step, albeit an ambitious one.",The Omni Gazetteer of the United States is a first step.
entailment,P. S. A tribute donation to the IMA makes a wonderful holiday gift.,A donation in honor of someone would make a great gift for the holidays.
entailment,"Even if withdrawal were allowed, this may not protect the attorney from ethical obligations to vigorously represent the client, or from claims of malpractice.",The attorney may face liability even if they withdraw from the case.
entailment,"Umeda marks the northern end of the business and entertainment district popularly known as Kita (meaning simply  North ), and is the very essence of modern Osaka's hustle and bustle.",Umeda is the north end of the entertainment district.
entailment,But it'll be about the Old Wolf that he wants to see you.,He wants to see you about the Old Wolf.
entailment,"As for challenges, I am currently looking for a word that can be cut into two successively smaller forms.",I have not had an easy time finding a word that can be cut into two successively smaller forms.
entailment,and that what i think is gonna be really interesting is what we do about it i mean we are gonna have to change the people who represent us,We have to make changes to those that represent us.
entailment,and uh sometimes it's nice to go out and have a salad,I occasionally like to eat salad.
entailment,Figure 3 shows the basic results for the two models.,Figure 3 shows what the models do.
entailment,"There were numerous technical problems, especially with the Hellfire missiles.",The Hellfire missiles had technical errors.
entailment,"Between 1936 and 1940 Greece was under the military dictatorship of Ioannis Metaxas, remembered for the resounding echi ( no ) he gave in reply to Mussolini's ultimatum to surrender in 1940.",Greece is one of the countries in the world that has had a dictator.
entailment,"The Nerds, who hole up in the economics and computer classrooms, have an even more hopeless position.",The Nerds are hopeless.
entailment,"As the state contracts out more of its information technology and management functions, it is also essential that it have good contract management expertise.",It is important to manage contracts well when signing more contracts.
entailment,"Besides, how could their staying have helped me?  And as Pitt did not answer him:  Ye see?  he said, and shrugged.",He had moved his shoulders in a sign of acceptance.
entailment,well oh well that's interesting do you uh did you take classes to learn how to do that,Where did you learn how to do that?
entailment,"To assist you with your contribution, please feel free to call Kathy Dannels, Director of Development, at 924-6770 ext.",Please call Kathy Dannels if you would like to discuss your contribution.
entailment,"A third feature, a convergence versus divergence along flows in state space that characterizes the ordered versus chaotic regime, is perhaps the most important to our future discussions.",The most important thing in our future discussions is the third feature.
entailment,"Therefore, while protecting our homeland, Americans should be mindful of threats to vital personal and civil liberties.",Americans should pay attention to threats to our liberties.
entailment,"If, if your hand was exposed outside of the pressure suit, your hands would go to about five times the size, if you had a decompression.",your hand could change size if it was exposed outside of the suit.
entailment,"NYPD recording, Special Operations Division radio channel, Sept. 11, 2001.",Recordings were made of some radio transmission in September.
entailment,"Student tuition has been raised 12% for 1992-92, a significant increase.",The tuition rate has increased a lot.
entailment,"s great historic moment came in 1864, when its capital, Charlottetown, hosted a meeting of Maritime leaders with delegates from Ontario and Quebec to chart the path to Canada's federal status as a united dominion.",Charlottetown hosted leaders.
entailment,"The U.S. government readily provides copious information about spending on its military forces, including military intelligence.",The US government spends money on their military intelligence.
entailment,Today the site is called the Temple of Heaven Park (Tiantan Gongyuan).,Temple of Heaven Park is kind of new.
entailment,"The good Dr. Spooner, a kind man with white hair and cherubic face, served New College for a half century as distinguished scholar and able administrator.",Dr. Spooner was a part of New College for decades.
entailment,"Morrison certainly has earned the right to be as idiosyncratic as, say, William Gaddis, Thomas Pynchon, or William Faulkner.",Morrison is allowed to be as idiosyncratic as William Gaddis.
entailment,"If you're looking for an evening alternative to Harvard Square, head to Hispanic-flavored Inman Square, located down Cambridge Street.",Harvard Square isn't great at night.
entailment,"My grandmother was born in 1910, she was a little girl.",My grandma was born 10 years after the turn of the century.
entailment,"The cost of creating these homes far exceeds what our buyers cm pay, so we rely on grants and individual donations to keep them affordable.",The homes required resources to be created.
entailment,The newsweeklies' cover packages pander to anxious parents.,Anxious parents are one marketing target of the newsweeklies.
entailment,"Members of car clubs are referred to as  clubbers,  and they compete for trophies, ride in car caravans, and often participate in fund-raising events.",Members of car clubs do competitions.
entailment,An extensive program of refurbishment is due to be finished by late 2001.,The refurbishment program will not be done till well after the year 2000 ends.
entailment,We look forward to your continued support and working even more closely with you and your staff this year and in fiscal year 2002.,You have done something to support us in this past year.
entailment,The FBI agent obtained from a foreign government a photo of the person believed to have directed the Cole bombing.,A foreign government had a photo of someone involved in the Cole bombing.
entailment,Members receive discounts on Society products and publications available through regular catalogs and at the History Market gift shop located at our beautiful Society headquarters.,Members get a discount when they buy things at the gift shop.
entailment,"702/369-1540) the oldest coffeehouse in Las Vegas and, according to some, still the best in all its Bohemian glory.",There's one coffee house in Vegas that's older than the rest.
entailment,It is an honourable service.,It is a distinguished and eminent service.
entailment,"Good-day to you, sir,  Blood hailed him pleasantly.",Blood wished the man a good day.
