text,summary
"Marine FC will play Jose Mourinho's Premier League outfit in the third round of the contest on 10 January. But fans will be barred from the Merseyside stadium due to coronavirus restrictions. Chief executive officer James Leary said it was necessary but ""galling"". The game, at the Marine Travel Arena in Crosby, will be televised on BBC One. However, Liverpool's new tier three status means there will now be no crowd inside the 3,185-capacity stadium, costing the eighth-tier club not only gate receipts, but also around £70,000 in sponsorship deals. 'Heart-wrenching' Part-timers Marine have instead launched a virtual £10 match ticket raffle, which could raise around £30,000. The top prize is the chance to replace manager Neil Young in the dugout for a pre-season friendly. Leary said: ""Thirty thousand pounds to us is absolutely massive. ""It's about a quarter of the wage budget for a year. Even though £30,000 to a Football League club might not be a huge sum, it's a massive figure for us."" He acknowledged the need for the virus restrictions, but added: ""The fact that we haven't realised all the revenue we could have done, it's galling. ""And of course it's not just financial, it's the fans. ""We might only get 450-500 people per game, but the fact that they haven't been able to come to all the games is just heart-wrenching."" Marine, who play in the Northern Premier League North/West Division, have beaten Barnoldswick Town, Frickley Athletic, Runcorn Linnets, Nantwich Town, Chester, Colchester and Havant and Waterlooville to reach the third round. Why not follow BBC North West on Facebook, Twitter and Instagram? You can also send story ideas to northwest.newsonline@bbc.co.uk","A non-league football team is holding a raffle to recoup some of the £100,000 they stand to lose as their FA Cup glamour-tie with Tottenham Hotspur goes behind closed doors."
"The conservation charity said ending overfishing and better marine protection measures would be a better approach. A pilot scheme to shoot seals is under consideration by the Irish government in counties Cork and Kerry. The charity said it was good news that seal numbers had increased. Pádraig Fogarty, from the Irish Wildlife Trust, told Irish broadcaster RTÉ that seals were one of the first protected species in Ireland. Reduced fish stocks were a result of an ""ecological collapse of the ocean ecosystem"", he said. RTÉ reported there has been speculation that the Department of Housing, Local government and Heritage had received five applications for licences to cull seals, including three which specified using high-powered rifles. Mr Fogarty said protected marine areas needed to be established around the Irish coast and urged the phasing out of bottom trawlers and super-trawlers.",A plan to cull seal numbers in Irish waters to improve fish stocks has been criticised by the Irish Wildlife Trust.
"Addenbrooke's Hospital in Cambridge, where 200 more are needed, is asking existing staff to work extra shifts. The Royal College of Nursing said it would be dangerous for the health of staff and patients if up to three extra shifts had to be worked per week. The hospital said its campaign targeted experienced and newly qualified staff for all departments. A hospital spokeswoman said: ""Cambridge University Hospitals has launched a national recruitment campaign for nurses, midwives and healthcare assistants. ""We are looking for staff across all clinical divisions and are finding creative ways of encouraging experienced nurses to consider Addenbrooke's as an opportunity to develop their career ""We are instigating a European recruitment programme."" English to be tested As well as extra shift payments existing staff are said to have been offered shopping vouchers to persuade them to work longer hours. Karen Webb from the Royal College of Nursing said: ""I was not aware that we were entering an age of bartering to get employees to work. ""It is important that nurses, as professional people, are rewarded appropriately and adequately for their services to the NHS."" Steve Hand, director of operations at Addenbrooke's, said that the hospital needed about 200 extra staff to meet commitments to patients. The hospital was looking for experienced nurses and had turned to Europe to seek them out, he said. ""We will carry out English tests but I do not think language is going to be an issue,"" he said. Former NHS Trust chairman Roy Lilley said that many hospitals were setting up staff banks which were lists of people willing to do extra shifts. Many experienced nurses in their 50s and 60s had taken early retirement because of the pressures in the NHS, he said. There had also been about 1,000 job cuts in Cambridgeshire and this all added to the problem, he added.","A hospital in Cambridge is to recruit nurses, midwives and other staff from across Europe to meet ward shortages."
"The cause of death of Byun Hee-soo, a transgender rights campaigner, is not yet known. She launched a landmark legal challenge against the military in January last year over her dismissal. Her petition for reinstatement was rejected in July. South Korea remains conservative on matters relating to the LGBT community. The 23-year-old had been receiving counselling from a mental health centre near her home in Cheongju in Chungcheong province (which is south of Seoul). Her counsellor became concerned after not hearing from her since 28 February and called emergency services. Ms Byun's case triggered debate about the treatment of transgender troops and soldiers from the LGBTQ community in the country. She previously told reporters that apart from her gender identity, she wanted to show everyone that she could also be one of the great soldiers who protect the country. All able-bodied South Korean men are required to carry out military service for nearly two years. In December, the National Human Rights Commission of Korea said the decision not to allow her to continue to serve in the military had no legal grounds. South Korea is far less tolerant of the LGBTQ community than its East Asian neighbours. Being LGBT is often seen as a disability or a mental illness, or by powerful conservative churches as a sin, and there are no anti-discrimination laws in the country. In Ms Byun's case, anti-LGBT campaigners had attempted to identify her online. They also held demonstrations urging the military to dismiss her after news about the case emerged and have called for further demonstrations.","South Korea's first transgender soldier, who was discharged from the military for undergoing gender reassignment surgery, has been found dead at her home."
"Out of 57 sites, only the eight larger ""supersites"", which account for about 90% of material collected, will remain. Ten others will become glass only sites as jars and glass bottles are not collected through the kerbside scheme, which was introduced in March 2014. Recycling officer Tina Norman-Ross said it followed falling usage and the move should save £25,000 in its first year. She said that estimate did not include any money that would have been needed to be spent on maintenance, refurbishments and replacing bins. Mrs Norman-Ross said: ""The majority of sites we are closing or looking to convert are little used, and in a lot of cases little known. ""The amount collected from them has also fallen sharply, and in most cases there are alternative facilities nearby. Maintaining them all is no longer sensible financially."" The main ""supersites"" are at Chouet, L'Eree, Longfrie, Manor Stores, Rohais, Salerie Corner, Vazon, and Southside.",Smaller recycling centres will close in Guernsey following the introduction of kerbside recycling.
"It is to highlight the final stage of the £7m restoration of HMS Alliance, which has corroded after decades of exposure to sea water and dampness. The 60-metre (196 ft) scarf for the conning tower is being made by more than 200 knitters from Gosport. HMS Alliance, based at the Royal Navy Submarine Museum in Gosport, will be relaunched in Spring 2014. The knitters have completed 40 metres (131 ft) and have appealed for more wool to finish it off. The scarf will be unveiled in time for Christmas.",Knitters across Hampshire are making a giant scarf to wrap around the last surviving British WWII submarine.
"Ten workers at the Yew Trees hospital in Kirby-le-Soken were suspended amid claims patients were ""dragged, slapped and kicked"". Essex Police said it received a report of an assault in July, and officers had reviewed CCTV footage as a result. The force said two people had been ""voluntarily interviewed"" as part of the ongoing investigation. It said ""a number of other allegations"" had been reported since the Care Quality Commission (CQC) inspections. The healthcare watchdog carried out unannounced checks at Yew Trees in July and August, after provider Cygnet Health Care reported allegations of patient abuse. At the time, the 10-bed hospital held eight adult female patients with autism or learning disabilities, but the unit is now closed, the CQC said. 'Ongoing investigation' Essex Police said it was told of the assault on 21 July, two days after it was reported to have happened. ""As a result of this investigation, which remains ongoing, we have voluntarily interviewed two people, obtained witness statements and have reviewed CCTV footage of the incident,"" the force said. ""Since an inspection was carried out by the Care Quality Commission at Yew Tree Hospital, a number of other allegations were reported to us in August and these have also been referred to our officers. ""Those investigations also remain ongoing."" The CQC said a decision will now be made on enforcement action. A spokeswoman for Cygnet Health Care said eight members of staff and two agency workers were suspended after the allegations came to light. Four people have since been sacked. Two members of staff had been referred to police, she added. Find BBC News: East of England on Facebook, Instagram and Twitter. If you have a story suggestion email eastofenglandnews@bbc.co.uk","An assault is among ""a number of allegations"" made to police investigating a mental health unit."
"The co-organiser of the event said on Twitter that despite rumours, next year's festival was not moving to September. Founder Michael Eavis had previously said the fate of the 2021 event was uncertain as this year's festival was cancelled because of coronavirus. His daughter Emily said: ""We're still very much aiming for June."" The 2020 festival would have been a 50th anniversary celebration and 135,000 music fans who bought tickets will be able to use them next summer. ""For those who have been asking, we have no plans to move next year's Glastonbury to September 2021 - we're still very much aiming for June,"" she said on Twitter. Ms Eavis also gave an update for those hoping for resale for the festival, which sold out in under an hour when tickets were first released. She said there will be no ticket resale in October because ""so few people have asked for a refund, meaning we don't have enough tickets to resell"". The resale has instead been pushed back to April 2021 and the free cancellation deadline moved until the end of January 2021.","Glastonbury organisers aim to have the festival back in June, Emily Eavis has said."
"The Reds face Chelsea at Anfield at 20:15 BST in a home season finale for the new English champions. However, fans have been urged not to repeat the widespread gatherings that greeted the team's title victory. Police said rumours the players would celebrate outside the ground were ""100%"" not true. Merseyside Police's dedicated Liverpool FC Twitter account posted a tweet directly addressing fans. It read: ""Rumours are circulating on social media about the team making an appearance outside Anfield tonight. ""This 100% will NOT happen. The only place to watch tonight's celebrations is on TV. Please listen to the advice of your manager and players. It's what they want."" The force has confirmed a ""comprehensive and appropriate policing operation"" will be in place ahead of the game, with officers on duty at the ground and in the surrounding area. The club previously condemned the conduct of some fans, amid concern about a spike in Covid-19 infections. Thirty-four people were injured - three seriously - as thousands of people turned up on the city's waterfront despite restrictions remaining in force, while other celebrations were held outside Anfield and in the city centre. Why not follow BBC North West on Facebook, Twitter and Instagram? You can also send story ideas to northwest.newsonline@bbc.co.uk",Police have moved to dispel rumours that Liverpool footballers will appear outside the club's stadium after the team lifts the Premier League trophy.
"The proposed plans at Barton by Oxford City Council and developer Grosvenor would see 885 homes built. The development includes a supermarket, sports pavilion, allotments and possibly a hotel. Ed Skeates, of Grosvenor, said: ""This is a very important milestone for the project and will provide much-needed homes."" A link road for buses across the A40 could connect the new estate to Oxford. A series of detailed planning applications from selected housebuilders will now be submitted. The first phase of the housing estate could be ready by late 2015.",Plans to build a new housing estate and primary school in Oxford have been given outline planning approval.
"The A90 and M90 south of the crossing has been shut and the bridge itself will be open for local access only from 20:00 on Saturday until 06:00 on Monday. The closed section of road includes the M9 spur. The diversion route will involve the M9, the Kincardine Bridge and A985. However, there will still be local access between South Queensferry, Kirkliston and Dalmeny. The work will enable the demolition of the road bridge on the B800 between South Queensferry and Kirkliston. Stein Connolly, from Transport Scotland, advised motorists to plan their journey, avoiding the affected areas around the Forth Road Bridge if they can. He said: ""The A90 south of the Forth Road Bridge will be totally closed and the Forth Bridge will be in contraflow, so there will be one lane running in each direction and we do expect there will be heavy congestion."" Mr Connolly said the work was part of the improvement works for the new Queensferry Crossing. He said: ""The B800 has to be demolished and this is the only safe and efficient way that we can do it. ""We need to maximise the use of our closure so we have got other necessary works going on at the bridge, so it will reduce the closures at a later date."" Further roadworks are planned for the weekends of 31 October and 14 November. Mr Connolly said: ""We have programmed the closure to avoid the school holidays and major events in the area. There are not many good times to do it but it is a job that has to be done.""",The main road which feeds the Forth Road Bridge from the south has closed to all traffic for demolition work to remove a bridge over the A90.
"The warning comes following an increase in women found too drunk to speak and some being abusive to staff at Swansea city centre's medical help point. There are also concerns about dressing inappropriately in the winter weather. Wales' 26-3 Six Nations loss to Ireland followed by Swansea City's 3-0 Premier League win over Cardiff City 11 days ago saw a spike in the problem. Jason Davies, city centre inspector for South Wales Police, said: ""There were a small number of people who were very intoxicated and needed assistance. ""Help point staff experienced unacceptable abuse from females they were attempting to help, due to their extreme intoxication. ""I urge people to please be aware of your own limits and make your night out in Swansea one you enjoy and remember for the right reasons."" The Help Point is being run at Castle Square every Saturday throughout the period of the Six Nations. 'Highly concerned' Since being trialled in the city centre in 2011 it has continued to run on key dates throughout the year. ""I am highly concerned about females leaving themselves vulnerable by becoming so intoxicated that they don't even know their own name,"" said Fiona Hughes, Safer Swansea Partnership Help Point coordinator. ""It is frightening to think what would happen to these women if help had not been available."" Jeff Morris from Wales Ambulance Service added: ""As well as managing the level of alcohol people consume, they also need to dress appropriately for the weather. ""If the weather is awful... wear a coat, take an umbrella, and ladies, please carry flat shoes or flip-flops in your handbags."" Last year, Swansea council decided to restrict the number of premises allowed to sell alcohol after a report said Swansea city centre had reached ""saturation point"". It was a move to help cut down on crime in the main drinking spot, Wind Street. In January, a bar became the first to have its bid for extended opening hours rejected since the new saturation policy was introduced.",Young women are being urged to look after themselves on a night out or face ending up in hospital or a prison cell.
"Education Scotland will look at the progress being made in the nine local authority areas with the highest concentrations of children living in poverty. The government wants to close the gap in performance between children from relatively rich and poor backgrounds. A pilot scheme for the inspections will take place in West Dunbartonshire. Interim HM Chief Inspector of Education, Graeme Logan, said the year-long programme of focused inspections would look at progress in three key areas: Mr Logan announced the scheme during a visit to Bellsmyre Education Campus in Dumbarton. He said: ""We have a clear national priority to raise attainment and close the poverty-related attainment gap. We have chosen to inspect progress being made in the nine local authorities with the highest concentrations of children living in poverty. ""Each authority has been working to improve the educational outcomes in Scotland's most disadvantaged communities for many years, and is receiving significant additional investment through the Scottish Attainment Challenge. Through the inspections we want to identify good practice and highlight areas for further improvement. ""While there have been improvements in children's progress in literacy and numeracy across Scotland, it is still too variable. Until this variability is addressed we will not achieve the national ambition of excellence and equity for all learners."" A framework for the inspections has been developed by Education Scotland who worked with an external reference group, with support from the Association of Directors of Education. This will be piloted in West Dunbartonshire Council before being finalised and used in other local authority areas. Laura Mason, chief education officer at West Dunbartonshire Council, said they were looking forward to working closely with Education Scotland.",Inspectors are to look at how well schools are helping children who live in poverty.
"Wightlink, Red Funnel and Hovertravel jointly agreed new limited timetables between Portsmouth and Southampton and the Isle of Wight. The companies said there had been an ""almost total drop"" in passenger demand as well as reduced freight volumes. They said the new timetables would maintain ""lifeline"" services. Wightlink suspended its Lymington-Yarmouth car ferry route last week and is set to reduce its Portsmouth to Fishbourne service. It is also suspending its Portsmouth to Ryde Fast Cat service. Red Funnel is reducing Red Jet catamaran sailings between Southampton and West Cowes at non-peak times and coordinating its timetable with NHS workers' shift patterns. Hovertravel has stepped up its ""on demand"" service to allow approved organisations to order a hovercraft to move staff and medical supplies across the Solent at any time. All tickets will be valid on rival companies' crossings. The changes were agreed at a meeting of the Isle of Wight Transport Infrastructure Board earlier. Chairman Christopher Garnett said they would maintain ""full resilience"" for the island. ""These are lifeline services for the island, bringing in all our supplies and freight - including food and fuel - and providing key connectivity in areas such as mainland travel for hospital appointments, whether on foot or by ambulance,"" he said. Isle of Wight MP Bob Seeley said the companies were ""behaving very responsibly"". ""We do however need a skeleton ferry service to ensure food and medical supplies can get to the island,"" he said. ""We also need to make sure that key workers can come here to support the NHS and other vital services that keep people alive and safe."" Travellers on cross-Solent services have already been allowed to remain in vehicles to maintain social distancing with special dispensation announced on 19 March.","Ferry sailings across the Solent are being reduced to a ""skeleton service"" amid the coronavirus crisis, operators have announced."
"She was the only candidate to succeed Ms de Brun, who is stepping down as an MEP for personal reasons. Ms Anderson said: ""Bairbre is a friend and leader and has left big shoes for me to fill. ""She is a household name, she made a valuable contribution to our struggle and will do so again - and she will be a hard act to follow."" The move means Sinn Fein will have to replace Ms Anderson in the assembly and find a new junior minister for the Office of the First and Deputy First Minister.","Martina Anderson is to replace Bairbre de Brun in the European Parliament, Sinn Fein has confirmed."
"It follows a burglary in Galleywood, near Chelmsford, in which jewellery and a games console were taken. The suspected burglar was given a caution - a move which Chief Constable Jim Barker-McCardle said had left him ""staggered"". Essex Police and Crime Commissioner Nick Alston said he wanted to know how often cautions were used. ""I need to know whether this is an isolated incident or whether this is happening a lot,"" he said. ""One of the things which is happening now is there is a review. ""I want to know whether there are more cautions happening for burglaries or fewer. 'Most alarmed' ""The indication we've got is that over recent years it has been going down, that's a good thing, but I want to make sure that trend hasn't changed."" Monique Carson, the victim of the burglary, said she was ""furious"" when she learned the suspected burglar had been given a caution. She told how other victims of burglary had voiced their support for her. Mr Barker-McCardle said he had referred three of his officers to the professional standards department. He said he first became aware of the case when Ms Carson recently spoke to the Essex Chronicle about the break-in, which happened in November. The chief constable wrote to the chairman of the Essex branch of the Magistrates' Association, saying how ""startled"" and ""most alarmed"" he was, and also had case files sent to the Crown Prosecution Service.",The issuing of cautions to suspected burglars by police in Essex is to be reviewed.
"Chwarae Teg said attitudes towards gender significantly affect young woman. Helen Antoniazzi, of the charity, said its own research on career aspirations suggested young women felt pressured into gender-stereotype roles. Cafe owner Bethan Roberts said she had experienced her ""fair share of sexism"", even when she was her own boss. Ms Roberts, 22, has been running The Haystack in Swansea for the last six months with her boyfriend. She said she had to sack someone because he would ""not take her seriously"". ""We had a chef but we had to get rid of him because he just wouldn't listen to me. He listened to whatever Liam said because he was a man, but me? No, nothing."" Ms Antoniazzi said: ""We've all got a responsibility as a wider society to tackle it. ""I think that a lot of people think that we're worrying about something that doesn't matter, but actually the effect on young women can be quite serious. ""I think that we need to stop thinking about this as something that the woman facing it should tackle alone."" She added: ""The main thing that people can do is just challenge these things when they see them happening, and also challenge ourselves as well and think of what we're saying and the effect that might have on someone."" Ms Roberts said: ""I think it's definitely an issue, especially being young as well. Suppliers and even people in general just don't take you as seriously just because you are a young woman in business. ""When we first opened we'd have suppliers come in and try and sell us products and stuff, and they would often come in and ask to speak to someone who was in charge and they just wouldn't believe that it was me.""","Women should not have to tackle casual sexism in the workplace on their own, a leading equality charity has said."
"PC Darren Bond is due to be sentenced on 21 September at Gloucester Crown Court after admitting eight offences relating to indecent images. A misconduct hearing for gross misconduct will be held in public at force headquarters on Tuesday. Bond, 46, was stationed at Kenneth Steele House in Bristol. The misconduct hearing will hear evidence that two phones were seized when his home was searched in November 2017. 'Wholly abhorrent' They contained 579 indecent images - some of the highest level of severity - and six movie files of children. On 10 August, Bond admitted distributing the images through online chat forums. Speaking after this court appearance, head of investigations Ch Supt Carolyn Belafonte said: ""This officer has pleaded guilty to wholly abhorrent offences and we utterly condemn his behaviour. ""Downloading or sharing indecent images of children perpetuates this vile industry and encourages offenders to commit acts of abuse. ""A full safeguarding review has been carried out to identify and address the risks posed by his offending.""",An Avon and Somerset police officer who made and shared images of child abuse on internet forums is set to be sacked from the force.
"The star, who played Mr Sulu, is now a high-profile campaigner for LGBTI rights. After buying a new jumper, he toured some of the archipelago's historic sites and attended a storytelling event. One fan commented on social media that the 81-year-old looked as though he was living long, and prospering. However, that catchphrase belongs to the character Mr Spock, played by the late Leonard Nimoy. Fran Flett Hollinrake, custodian of Kirkwall's St Magnus Cathedral, who led the storytelling show, said that Takei, who played the helmsman of the USS Enterprise Mr Sulu, had ""laughed in all the right places"".",Former Star Trek actor George Takei caused a flurry of excitement when he arrived in Orkney on a cruise liner.
"Ford chief executive Mark Fields said it was ""going forward"" with its plan to shift production of small cars from its Michigan plant. However, he repeated assurances that no jobs would be lost due to the move. Mr Trump threatened during the election campaign to impose a tariff on car imports from firms like Ford. He said companies which moved jobs abroad would be charged ""a 35% tax when they want to ship their products back into the United States"". The president-elect also said he would build a wall with Mexico and renegotiate the terms of the North American Free Trade Agreement (Nafta), which includes Mexico. But the Ford boss said a levy on car imports would hurt the US economy. ""A tariff like that would be imposed on the entire auto sector that could have a major impact on the US economy,"" Mr Fields told reporters at the Los Angeles auto show. ""I continue to think that the right policies will prevail because we continue to share the same objective which is a healthy and vibrant US economy,"" he said. Ford has previously said it would shift production of its US-produced Focus and C-Max models to a new facility in Mexico by 2018. Mr Fields said on Tuesday it was moving the Focus to make room for two new products in Michigan. He also expressed support for free trade deals like Nafta, echoing comments from BMW chief executive Harald Krueger last week.",US carmaker Ford is pushing ahead with plans to move some production to Mexico despite a threat by President-elect Donald Trump to impose hefty tariffs.
"Foreign minister Maria Fernanda Espinosa said the UK was unwilling to take part in talks about his release. A UK Foreign Office spokesman said Mr Assange should ""leave the embassy to face justice"". Mr Assange, 46, has been staying at the country's London embassy since 2012 where he was granted political asylum. Last week, the arrest warrant against him was upheld meaning as soon as he leaves the embassy he will be detained. Ecuador's foreign minister said: ""On the issue of mediation, I have to say very honestly that it has not been successful because two parties are needed to mediate. Ecuador is willing, but not necessarily the other party"". She said her country would ""continue looking for mechanisms"" to end the stalemate. But a spokesman from the UK Foreign Office said: ""Ecuador knows that the way to resolve this issue is for Julian Assange to leave the embassy to face justice"" Last December, Mr Assange was granted Ecuadorean citizenship in a move which the country hoped could give him immunity in the UK. But the UK does not recognise Mr Assange as a diplomatic agent and continues to insist he should ""face justice"". There is no extradition treaty between the UK and Ecuador so he cannot be arrested inside the embassy. Mr Assange breached bail conditions when he sought refuge at the Ecuadorean embassy six years ago. He faced questioning over sexual assault allegations in Sweden, which have since been dropped. Previously, Mr Assange has justified his decision to break bail conditions arguing if he faced the Swedish authorities he would be extradited to the US over the publication of classified documents.",Ecuador says the country's latest efforts to negotiate the departure of WikiLeaks founder Julian Assange from its London embassy have failed.
"Walsh said viewers should ""expect a lot of poignancy"" from the episode. The pair have been at Jodie Whittaker's side since 2018. Cole said it had been ""an honour"" to play Ryan opposite Walsh's Graham and Whittaker's Doctor. Titled Revolution of the Daleks, the special will also see John Barrowman return as Captain Jack Harkness. Barrowman said it was ""great being back"" and that returning to the show had been ""like going home"". Walsh and Cole made their Doctor Who debuts at the start of Whittaker's first full series as the time-travelling Time Lord. They went on to appear in two series as well as the 2019 special Resolution, which also featured the villainous Daleks. Walsh said it was ""amazing"" to be ""only one of a few people on the planet"" to have battled the Doctor's long-time robotic nemeses. The comedian and host of game show The Chase said he had ""absolutely loved"" being on the long-running sci-fi programme and would miss ""everyone and everything"" involved. Meanwhile, Cole said filming his last scene had been ""emotional"". Barrowman, who has played Captain Jack in both Doctor Who and its spin-off Torchwood, said the Daleks were the show's ""quintessential"" villains. ""They are never to be underestimated as they will always find a way to survive, which is exactly why they have survived over centuries,"" he added. Cole said: ""Working with the Daleks is sort of like working with Doctor Who royalty. You have to respect them because they are so iconic."" The Christmas special will see Mandip Gill resume her role as companion Yasmin, while Chris Noth returns as business tycoon Jack Robertson. It will also see Dame Harriet Walter make her Doctor Who debut alongside Nathan Stewart-Jarrett, of Utopia and Misfits fame. ""We've crammed this year's Doctor Who festive special with an explosion of extraordinary acting talent,"" executive producer Chris Chibnall said. Follow us on Facebook, or on Twitter @BBCNewsEnts. If you have a story suggestion email entertainment.news@bbc.co.uk.","Bradley Walsh and Tosin Cole will make their final appearances as the Doctor's companions in the Doctor Who special on New Year's Day, the BBC has revealed."
The device was spotted by a man sorting through a relative's belongings at a house on Kingsway in Waterloo at about 10:50 GMT. Specialist officers from the bomb disposal team were called to the scene and made the device safe. Kingsway was closed between Crosby Road North and Stuart Road as a precaution but later reopened.,An area of Merseyside was cordoned off after what is believed to be a World War II grenade was found.
"A total of four men have now been charged with murdering Jack Donoghue, who died in hospital after the attack near Popworld in Solihull on Saturday. Tyrall Blake, 21, of no fixed address, and Nile Bennett, 22, from Erdington, Birmingham, appeared before the city's magistrates on Thursday. Connor Moore, 20, and Regan Watters, 21, appeared at crown court earlier. The pair, from Lichfield and Birmingham, were remanded in custody and will appear at the city's crown court on 6 January. Mr Blake and Mr Bennett were remanded in custody by magistrates to appear at the same court on Friday. All four defendants are also charged with violent disorder and Mr Blake faces charges of assault with intent to commit robbery and having a knife in public. Police also arrested a fifth man, aged 23, on suspicion of murder who has been released on bail. A 39-year-old man arrested on suspicion of assisting an offender has been released under investigation. Follow BBC West Midlands on Facebook, on Twitter, and sign up for local news updates direct to your phone.",Two further men have been charged with murdering a 21-year-old who was stabbed near a nightclub.
"Lewis Daniel Thornton, Daniel Gerald Ferris and Rory Allen left HMP Sudbury, in Derbyshire, on Saturday and failed to return. They have connections to Birmingham, Wolverhampton and Walsall. Derbyshire Police have warned the public not to approach the men, and said anyone who sees them should get in touch with the force ""immediately"". Thornton, 29, was convicted of manslaughter at Wolverhampton Crown Court in 2016. He is white, 6ft 2in (1.9m) tall and has blue eyes, brown hair and is of thin build. He also has a ""RIP Cobra"" tattoo on his right wrist and ""Angel"" tattooed on his left arm. He has links to the Wolverhampton and Walsall areas. Ferris, 30, was convicted at Birmingham Crown Court of robbery in 2018. He is white, with blue eyes, brown hair and is of medium build and has links to the Birmingham area. Allen, 33, was convicted of being concerned in the supply of cocaine and heroin at Worcester Crown Court in 2018. He is black, 6ft 2in tall and has brown eyes, black hair, a black moustache and is of thin build. He also has ""Tug"" tattooed on his right arm and has links to the Birmingham, Walsall and Wolverhampton areas. A spokesperson for Derbyshire Police said: ""Anyone who sees, or knows where any of the trio is, is asked to contact [us] immediately quoting reference 906 of 5 December."" The force said members of the public could alert them via social media, e-mail or 101. HMP Sudbury is an open prison where inmates are typically moved towards the end of their sentences. Follow BBC East Midlands on Facebook, Twitter, or Instagram. Send your story ideas to eastmidsnews@bbc.co.uk.","Three criminals, including one convicted of manslaughter, have absconded from prison."
"Egyptian telecoms firm Orascom, which is a partner in Koryolink, estimates that more than 1 million North Koreans use mobile phones. They will not be able to use the new service, according to reports. Orascom launched a 3G phone network inside North Korea in 2008, but users can only use it to make phone calls. International calls, including calls to South Korea, are banned. In January 2013 the government began allowing foreign visitors to bring their own mobile devices into the country with them for the first time. Following a recent visit to the notoriously closed country, Google Executive Chairman Eric Schmidt wrote in a blog post that North Korea's decision to isolate itself ""is very much going to affect their physical world and their economic growth."" He added that it would be ""very easy"" for 3G internet access to be enabled on the existing service. Current internet access is extremely limited for locals, with most people only having access to a small number of state-run pages. North Korea expert Scott Thomas Bruce previously told the BBC this comprises mainly ""message boards, chat functions, and state sponsored media"". ""The system they've set up is one that they can control and tear down if necessary,"" he said.",North Korean mobile phone provider Koryolink is planning to launch a 3G data service for foreign visitors and residents from abroad.
"It predicted that prices would have to rise 1% between 2016 and 2020. That is on top of an increase of 5% it expects to have to make as a result of general wage inflation. The Living Wage means that the minimum wage will be set at £7.20 an hour for over-25s from April 2016, which is forecast to rise to £9.35 in 2020. The prediction came with Next's half year results - pre-tax profits came in at £347m, up 7% from the same period of 2014. Earlier in the year, the company's shares fell after it issued a cautious sales outlook, predicting they would grow between 1.5% and 5.5%. In the first half, total Next group sales were up 2.7% compared with the same period of 2014. Budget changes On Wednesday, the Institute for Fiscal Studies (IFS) published some research into how far the National Living Wage (NLW) would offset the cuts in benefits and tax credits announced in the 2015 Budget. It found that families with someone in paid employment that are eligible for benefits or tax credits would lose an average of £750 a year as a result of the changes. The IFS estimates that this group of 8.4 million working-age households will gain an average of £200 a year from the NLW. It says this is an optimistic estimate because it assumes that the NLW will have no effect on GDP, employment or the number of hours worked. Those averages also mask the differences in effects on different income groups. The IFS estimated that households in lower income groups would lose more as a result of the tax credit and benefit changes but gain less as a result of the NLW.",The retailer Next has set out the effect it thinks the government's National Living Wage will have on its prices.
"He will be succeeded by chairman Masashi Muromachi, with vice-chairman Norio Sasaki also stepping down. On Monday, an independent panel appointed by Toshiba said the firm had overstated its operating profit by a total of 151.8bn yen ($1.22bn, £780m). The overstatement was roughly triple an initial Toshiba estimate. The finance minister, Taro Aso, said the case could undermine confidence in corporate governance in Japan. The inquiry found that the misreporting of profits began after the financial crash seven years ago, when senior managers began imposing unrealistic performance targets. ""Within Toshiba, there was a corporate culture in which one could not go against the wishes of superiors,"" the report said. ""Therefore, when top management presented 'challenges', division presidents, line managers and employees below them continually carried out inappropriate accounting practices to meet targets in line with the wishes of their superiors.""",Toshiba's chief executive and president Hisao Tanaka is to resign after the company said it had overstated its profits for the past six years.
"Free parking will be reduced from one hour to 30 minutes from 15 August. Short stay parking will be charged at a tariff of £1 between 31 minutes and an hour, £1.50 for up to two hours and £2.50 for up to four hours. Disabled parking will continue to be free of charge for airport patrons. The initial proposal to charge for the entire first hour was met with opposition from the Isle of Man's passenger watchdog last month. Infrastructure minister David Cretney said: ""I believe that having a 30 minute free period takes note of the public comments and responds in a positive way. ""We will also re-instate a conveniently placed disc zone within the short stay car park, for genuine short-term users, so that meeters and greeters or those with mobility issues can park near the terminal and collect their passengers and luggage, and depart within the 30 minute period.""","A new system of parking charges will be introduced at Ronaldsway airport later this month, the Isle of Man government has confirmed."
"The 21-year-old was found seriously injured in Milan Road, Harehills, shortly after 19:00 GMT on Monday. She died a short time later in hospital. Karar Ali, 29, of Milan Road, is due to appear at Leeds Magistrates' Court later. A 34-year-old man who was arrested in connection with the incident has been released without charge, police say. Related Internet Links HM Courts Service",A man has been charged with murder following the death of a woman in Leeds.
