id,premise,choice1,choice2,question,label,mirrored
318,Binigyan ng babae ang kaniyang kapatid ng isang regalo.,Binigay ng kaniyang kapatid na lalaki ang regalo.,Hindi tinanggap ng kaniyang kapatid na lalaki ang regalo.,effect,1,0
1196,Sinigawan ng bata ang kaniyang ina.,Sinabihan siya ng kaniyang ina na magsalita.,Sinabihan siya ng kanyang ina na magbulong-bulong.,effect,2,1
1060,Hinintay ng pulutong ang bandang rock sa paliparan.,Ang banda ay lumagda ng mga awtograpo.,Ang banda ay muling lumitaw sa entablado.,effect,1,1
452,Ang suskrisyon ko sa magasin ay natapos.,Inalis ko ang bagong labas.,Hindi na ako tumanggap ng bagong mga isyu.,effect,2,0
402,Natagpuan ng batang babae ang isang insekto sa kaniyang cereal.,Nawalan siya ng ganang kumain.,Ibinuhos niya ang gatas sa mangkok.,effect,1,0
1321,Ang mahirap na lalaki ay nawalan ng trabaho kamakailan.,Naghanap siya sa ilalim ng kaniyang kotse ng mga upuan para sa maluwag na pagbabago.,Nakiusap siya sa mga tao sa lansangan para sa maluwag na pagbabago.,effect,2,1
173,Ang punong - abala ay naghahain ng hapunan sa kaniyang mga bisita.,Ang kaniyang mga panauhin ay magiliw.,Nagutom ang kaniyang mga panauhin.,effect,1,0
1406,Ang tono ng katawan ng ahente ay napakahusay.,Hinikayat niya akong bilhin ang produkto.,Tinanggihan ko ang alok niya.,effect,1,1
286,Ang aking anak na babae ay inatake ng alerdyi.,Dinala ko siya sa emergency room.,Hinimok ko siyang huminga nang malalim.,effect,1,0
1186,Natuklasan ng doktor na nabali ang braso ng pasyente.,Natuklasan niya na nabali ang braso ng pasyente.,Inilagay niya ang braso ng pasyente sa isang molde.,effect,2,1
472,Ang sanga ng puno ay lumapag sa ilog.,Lalong lumakas ang agos ng ilog.,Ang sangay ay bumaba sa ilog.,effect,2,0
1484,Sa wakas ang pulitikal na karahasan ay nagwakas sa bansa.,Maraming mamamayan ang lumipat sa capitol.,Maraming mamamayan ang nanganlong sa ibang teritoryo.,effect,1,1
453,Ang tiktik ay nagsiwalat ng isang anomalya sa kaso.,Kinayod niya ang kaniyang teoriya.,Ang kaniyang teoriya ay kaniyang ginawang huli.,effect,1,0
238,Ang lalaki ay inatake ng budhi.,Inimpluwensiyahan niya ang kaniyang kaibigan.,Inamin niya ang kaniyang kawalang - ingat.,effect,2,0
423,Inilagay ko ang aking mga kamay sa ilalim ng tumatakbong gripo.,Ang tubig ay tumapon sa aking mukha.,Hinugasan ng sabon ang aking mga kamay.,effect,2,0
1312,Paluluto na sana ang babae.,Uminom siya ng mga antibiyotiko.,Hinugasan niya ang kaniyang mga kamay.,effect,2,1
225,Ang batang babae ay itinulak ang kaniyang sarili mula sa tuktok ng slide.,Siya'y nagpadulas pababa sa padulasan.,Gumapang siya sa padulasan.,effect,1,0
1308,Nag - aalala ang babae kung magiging huli kaya siya.,Inalis ng babae ang kaniyang pangginaw.,Ang babae ay tumingin sa kaniyang relos.,effect,2,1
12,Ang may edad nang babae ay naistrok.,Ang anak na babae ng babae ay lumapit upang linisin ang kaniyang bahay.,Ang anak na babae ng babae ay lumipat upang alagaan siya.,effect,2,0
1185,Ang babae ay tinanong tungkol sa pilat sa kaniyang mukha.,Itinago niya ang pilat sa pamamagitan ng meykap.,Ipinaliwanag niya ang pilat sa mga estranghero.,effect,2,1
1254,Ang cloud computer ay naharangan.,Dinala ko ang aking payong sa trabaho.,Dinala ko sa trabaho ang aking laptop.,effect,2,1
1322,Ang parokyano ay may sapat na pera para sa subenir.,Nakipagtawaran siya sa tindero.,Ipinagbili ito sa kaniya ng vendier.,effect,2,1
189,Ang batang babae ay nagtanghal sa isang recital ng sayaw.,Ang kaniyang mga magulang ay dumating upang panoorin ang pagbigkas.,Ipinakita sa kaniya ng kaniyang mga magulang kung paano sumayaw.,effect,1,0
1389,Kinapootan ng batang babae ang kaniyang mga magulang.,Sinunod niya ang mga tuntunin ng kaniyang magulang.,Siya'y lumayas sa tahanan.,effect,2,1
477,Hinikayat ng lobbyist ang lehislatura na suportahan ang panukalang batas.,Hinango ng pangulo ang panukalang - batas.,Ipinasa ng batasan ang panukalang batas.,effect,2,0
1192,Binuksan ang mga drower ng puerau.,Itinapon ko ang di - kinakailangang mga nilalaman.,Isinara ko ang mga kahon.,effect,2,1
114,Nahuli ng surfer ang alon.,Hinila niya ang kaniyang tabla sa karagatan.,Dinala siya ng alon sa dalampasigan.,effect,2,0
52,Ayaw ng mga may - ari ng bahay ang kanilang walang - kuwentang mga kapitbahay.,Nagtayo sila ng bakod sa palibot ng kanilang pag - aari.,Sila'y naglagay ng isang barbesque sa kanilang likod - bahay.,effect,1,0
1132,Hinahanap - hanap ng cowgirl ang kaniyang lasso patungo sa kabayo.,Ang kabayo ay tumatakbo sa kamalig.,Sinunggaban ng lasso ang kabayo.,effect,1,1
421,Hinahanap - hanap ng estudyante ang salitang ito.,Siya'y pinaalis ng guro.,Siya'y itinuwid ng guro.,effect,2,0
1162,Inihagis ko ang bola sa unahan.,Ang bola ay tumama sa kisame.,Ang bola ay gumugulong sa lupa.,effect,2,1
1397,Nais ng lalaki na magbigay ng nota.,Kinuha ng lalaki ang isang pluma mula sa kaniyang bulsa.,Isinusuot ng lalaki ang kaniyang salamin sa mata.,effect,1,1
281,Ang mamimili ay nag - iisip tungkol sa halaga ng bagay na iyon.,Ipinasiya niyang bilhin ito.,Sinuri niya ang presyo nito.,effect,2,0
1208,Ang lalaki ay nagising nang huli.,Hindi siya nakipag - appointment sa dentista.,Nakipag - appointment siya sa dentista.,effect,1,1
261,Tinangay ng opisyal ng pulisya ang sikat na mga tao.,Ang sikat na mga tao ay nagdemanda sa opisyal ng pulisya.,Inalok ng celebrity ang opisyal ng suhol.,effect,2,0
329,Binuksan ng DJ ang musika.,Nagsimulang sumayaw ang mga tao.,Iniwan ng mga tao ang partido.,effect,1,0
1073,Ang kaso ay dinala ng mga awtoridad pagkalipas ng maraming taon.,Ipinagkait nila sa publiko ang pangalan ng biktima.,Ang biktima ay nakipagpunyagi upang maalaala ang mga detalye tungkol sa krimen.,effect,2,1
1469,Isang lumang minahan ng karbon ang ginawang isang magandang parke.,Sinimulan ng mga dalubhasa sa kapaligiran ang isang petisyon.,Ang mga dalubhasa sa kapaligiran ay gumawa ng isang dokumentaryo.,effect,2,1
1107,Tiningnan ng lalaki ang kaniyang listahan.,Natanto niya na maaga siya.,Natanto niya na may nakalimutan siya.,effect,2,1
1355,Ako'y naghanda upang linisin ang silid.,Inilagay ko ang mga guwantes na goma.,Inipit ko ang aking kamay sa aking ilong.,effect,1,1
1133,Ang grupo ay nagalit sa faux pas ng babae.,Humingi ng paumanhin ang babae.,Nakahinga nang maluwag ang babae.,effect,1,1
272,Niloko ng babae ang kaniyang kaibigan.,Pinutol ng kaniyang kaibigan ang pakikipag - ugnayan sa kaniya.,Pinadalhan siya ng kaniyang kaibigan ng isang kard na pambati.,effect,1,0
112,Humingi ng tawad ang lalaki.,Ang babae ay nagbirong kasama niya.,Naawa sa kaniya ang babae.,effect,2,0
1228,Nakakandado ang kotse.,Kinuha niya ito para sa isang trabaho sa pagpipinta.,Dinala ito ng may - ari sa paligo ng kotse.,effect,1,1
27,Ang bata ay nanlinlang.,Ang kaniyang ina ay naglagay ng kaniyang buhok sa mga pigtail.,Pinahiga siya ng kaniyang ina para sa pag - idlip.,effect,2,0
