gold_label,sentence1,sentence2
contradiction,"Nang ang Babcock &amp; Wilcox retroint ang 675 MWe AES Somerset boiler, ang outage ay nagsimula noong Mayo 14, at ang boiler ay ibinalik upang maglingkod noong Hunyo 26 - halos isang anim-linggo outage.",Walang boiler service outage.
contradiction,22 Sa kabila ng mahigpit na lehislasyong mga pamantayang ito na may mga antas ng sahod na binago sa pana - panahon ang mga paglabag sa buong panahon sa mga lugar ng trabaho ng mga damit ay naging pangkaraniwan noong dekada ng 1990.,Ang lahat ng industriya ng damit at mga tindahan ay permanenteng isinara noong 1980.
contradiction,"Samakatuwid, sila'y patuloy na lumilikha ng isang daigdig na walang kinalaman sa mga bagay - bagay kung saan ang nakalipas lamang ay may mabisang impormasyon.",Ang lahat ng impormasyon mula sa bawat balangkas ng panahon ay may bisa para sa anumang daigdig.
contradiction,"Maraming teknikal na mga problema, lalo na sa Hellfire missiles.",Ang Hellfire missiles ay lubusang gumana.
contradiction,Hindi ito sasabog kung walang mitsa.,Walang trigger na hatakin.
contradiction,ngunit sa kabilang dako ay nakakain na namin ang maraming possum at pagong na lahat ng uri,Hindi ako kumakain ng anumang uri ng karne.
contradiction,Tulad ito ng sabon na may tipo ng soap opera sa gabi,Ito'y isang napakaseryosong bagong palabas.
contradiction,"Ang akala ko sa inyo ay isang napakaliit na bagay sa inyo, ginoo. Ito'y isang nakahihilakbot na atake.",Dapat kang mabahala sa kung ano ang palagay ko sa iyo.
contradiction,Ang ilan sa pinakakontrobersiyal na mga probisyon ng Patriot Act ay ang paglubog ng araw sa katapusan ng 2005.,Ang buong Patriot Act ay mananatili sa bisa hanggang sa hindi bababa sa 2010.
contradiction,"Ang mga miyembro ng mga car club ay tinutukoy bilang clubbers, at sila ay nakikipagkumpitensya para sa mga tropeo, pagsakay sa car caravans, at madalas na nakikilahok sa fund-raising na mga kaganapan.",Ang mga miyembro ng mga samahan sa kotse ay hindi sumasakay.
contradiction,"Ang pagsasalita sa Ingles ay punung - puno na ng kakatwang mga salita na hindi sana dapat tanggapin, at dapat na ngayon pa lamang mangyari.",Ang Ingles ay lubhang nangangailangan ng karagdagang eksotikong mga salita.
contradiction,"Ang bahagi ay, may 158 bahagi nito at kailangan naming putulin ito nang sama - sama at huwag na itong magkamali.",Hindi kami pinahintulutang hipuin ito.
contradiction,"Pero uh, isipin ito.",Ayaw mong mag - isip.
contradiction,Ang inyong mga kontribusyon sa Annual Fund sa antas ng Maennerchor Society ay nagbigay ng mahalagang tulong sa paaralan.,Ang Samahang Maennerchor ay pribadong pinopondohan ni Bill Gates.
contradiction,Ang iyong mga salita ay napahanay na kasama niya.,Talagang nasiyahan siya sa inyong sinabi.
contradiction,Isang malawak na programa ng pagkukumpuni ang nakatakdang matapos sa huling bahagi ng 2001.,Ang programa ng pagkukumpuni ay matatapos bago magsimula ang taóng 2001.
contradiction,"Para sa mga buff sa pelikula, ang pinakakawili - wiling pagtatanghal ay ang koleksiyon ng lumang mga photocodeon, mga autoscope, at mga makinang filmola na naglalarawan ng kauna - unahang gumagalaw na mga larawan.",Ang dating mga photocodeon ay nakababagot para sa mga film buff.
contradiction,"Mangyari pa, kung hindi natin malulutas ang ating piniling mga paraan ng pamumuhay, tayo'y mamamatay.","Ang mga tao ay maaaring laging makaligtas sa anumang kalagayan, kahit na hindi sila naghahanapbuhay."
contradiction,"Kapag ang voucher sa paglalakbay ay pinoproseso, maaaring ihambing ng sistemang automated ang impormasyon sa aktuwal na mga singil na pinoproseso ng kompanya ng charge card sa mga inaangkin sa voucher.","Kapag ginamit ang voucher sa paglalakbay, ang sistema ay nagbabago at hindi gumagana."
contradiction,"Ang isang sukat ay angkop sa lahat ay hindi gumagana sa maikling mga interaksyon, kung paanong ito ay hindi gumagana sa klinikal na gawain sa pangkalahatan.",Ang isang sukat ay angkop sa lahat pagdating sa maikling mga interaksyon.
contradiction,"Buweno, bumalik ako sa aking mesa.",Hindi na ako naupong muli.
contradiction,"At, uh, sila ay lumipat sa kabayanan at, may, uh, at tulad pa rin nito sa Augusta, ang malaking kalyeng ito na tinatawag na Broad Street, at ito ay talagang ang malapad na kalyeng ito sa isang kabayanan.",Umalis sila ng Augusta at nagtungo sa Atlanta.
contradiction,"Ang mga putong ni Laurel, na sumasagisag sa tagumpay, at mga sanga ng olibo na sumasagisag sa kapayapaan, ay nagpapalamuti rin sa hangganan ng alpombra pati na ang mga dahon ng acanthus.","Gintong isda, ahas, at wala nang iba pang makikita sa hangganan ng alpombra."
contradiction,Walang pahiwatig na nakatanggap si Atta o Shehhi ng anumang karagdagang pagsasanay sa paglipad noong Hunyo.,May katibayan na sina Atta at Shehhi ay nagpagal nang husto upang maging mas mahuhusay na piloto noong Hunyo.
contradiction,Kaya kinuha ni Shannon ang logarithm ng volume sa espasyo ng mensahe na okupado ng isang mensahe at pinarami ito sa pamamagitan ng probabilidad na ang mensaheng iyon ay ipinadala mula sa pinagmulan.,Hindi pinansin ni Shannon ang mensahe.
contradiction,"Ang kaniyang pagkanaroroon sa sandaling ito, at kung isasaalang - alang ang kalikasan ng kaniyang pagbabago sa Wolverstone, ay nakahihiya.",Si Wolverstone ay hindi kailanman nakipagtalo sa kaniya.
contradiction,"Sa labas ng Theatre, ang mga artista ng IRT ay tuwirang pumupunta sa silid-aralan upang gumawang kasama ng mga bata at mas personal na ipinakikilala ang mga ito sa mundo ng angatre.",WALANG ginagawa ang mga artistang IRT sa mga bata at sa halip ay nakatuon sa mga adulto sa komunidad.
contradiction,Larawan ni Bill Clinton sa Slate Talaan ng mga Nilalaman ni Kevin Lamarque/Reuters.,Larawan ni Bill Clinton sa Pamilihan ng Vanity Talaan ng mga Nilalaman ni Ralph Emerson/AP News.
contradiction,"Ang akustiks sa loob ng libingan ay napakaeksakto, anupa't pinatitindi ang tunog ng iyong lumalapit na mga kapuwa bisita.",Ang akustika ay magulo lamang sa lugar na iyon.
contradiction,mabuting kapatid -- ang pananalitang ito ng karaniwang kasalukuyang paggamit ay matatagpuan sa Julius Caesar (iv.,Ginagamit lamang ang katagang mabuting kapatid mula noong ika-20 Siglo.
contradiction,Maingat na hinagupit niya ang kaniyang ginintuang balbas.,Malinis ang kanyang mukha.
contradiction,"Sa paglaon nito, ang isang modernong simbahang oktagonal sa silangan at isang kapilya at toreng eksagonal sa kanluran ay kumakatawan sa post-war muling kapanganakan ng lungsod.",Ang pamilihan ay kumakatawan sa post-war reborn again ng lungsod.
contradiction,Pinili rin ng sistema ang mga pasahero nang ala - suwerte upang tumanggap ng karagdagang pagsusuri sa seguridad.,Ang lahat ng pasahero ay basta naglalakad nang walang anumang problema.
contradiction,Ang paghiling sa mga abugado na subaybayan ang mga pagkilos ng karapat - dapat na mga dayuhan sa lahat ng panahon ng taon ay magpataw ng pagkalaki - laking mga pasanin sa mga nagkakaloob ng LSC.,Magiging isang maliit na bagay para sa abogado na subaybayan ang karapat - dapat na mga dayuhan sa lahat ng panahon.
contradiction,"Yaong mga makikibahagi ay bibigyan ng mga pangalan ng pag - asa, mga direksiyon at numero ng telepono, gayundin ng impormasyon tungkol sa mga pangangailangan ng paaralan.","Ang mga kalahok ay maaari lamang makaalam ng mga pangalan ng pag - asa, subalit hindi ng kanilang mga direksiyon."
contradiction,Mahalaga kayo sa amin at sa I.U.,Kami at ang I.U. ay hindi nagbibigay ng puwet sa iyo.
contradiction,Ang pag - unlad ng ekonomiya ay bahagi ng pagkamalikhain ng uniberso sa kabuuan.,Ang pag-unlad ng ekonomiya ay isang halimaw ng sarili nitong uri; isang entidad na independiyente sa uniberso.
contradiction,"Nangangahulugan ito ng lahat ng bagay kina Becky, Stephanie, Marcus at Emily, at sa mga estudyanteng gaya nila.",Si Becky ay walang pakialam dito.
contradiction,"Hindi ko kailanman nakita, at hindi ko pa alam kung bakit, maliban na lamang kung ito ay ex, ex, expression, the, the, ang pangangailangang malaman kung ano ang ginagawa mo at anuman.",Nakita ko ang lahat ng ito!
contradiction,"Sa pangkalahatan, ang mga salita ay luma na.",Halos lahat ng salita ay bagong mga imbensiyon.
contradiction,"Pinag-usapan nila ang mga target sa wikang may kodigo, nagpapanggap na mga mag-aaral na tumatalakay sa iba't ibang larangan ng arkitektura na tumutukoy sa World Trade Center, sining ang Pentagon, batas ang Capitol, at politika ang White House.",Agad silang lumabas at sinabi kung anong mga palatandaan ang kanilang pinag - uusapan.
contradiction,Ang mga miyembro ay tumatanggap ng diskuwento sa mga produkto at publikasyon ng Samahan na makukuha sa pamamagitan ng regular na mga katalogo at sa History Market gift shop na nasa ating magandang punong - tanggapan ng Samahan.,"Ang mga miyembro ay hindi tumatanggap ng diskuwento, sapagkat tayo'y mawawalan ng maraming salapi."
contradiction,"At bagaman dapat siyang mangahas na tangkain ito, tiyakin na ang kaniyang sariling mga opisyal ay hindi mangangahas na gumawa ng iba kaysa salansangin siya.",Siya ay nag-iisa at walang mga opisyal.
contradiction,Ang isa sa mga pakinabang na nakukuha natin sa kurso ay ang paglalakbay,Hindi kami nakikinabang.
contradiction,1) Parami nang paraming mapagpipiliang paraan ng pakikipagtalastasan,Lahat ay gumagamit lamang ng mga liham.
contradiction,"Ang suportang pisyolohikal ay naiiba mula sa suportang buhay sa bagay na hinahawakan niya ang mga silid sa altitud na nagpapatakbo sa mga piloto hanggang sa 80 libong piye sa matataas na silid, at dinadala siya pabalik.",Ang silid sa altitud ay itinigil.
contradiction,Hindi. Isinara ng dugo ang kanyang teleskopyo.,Walang palatandaan ng dugo saanman malapit sa teleskopyo.
contradiction,Pinalalaki ng mga kahilingan sa seguridad sa ngayon ang labis - labis na pag - uuri at labis - labis na paglalagay ng impormasyon sa mga ahensiya.,Ang mga kahilingan sa seguridad ay hindi labis - labis na naglalagay ng impormasyon.
contradiction,"Sa gayon, hindi ko matanggap ang pinagmulan ni Hendrickson para sa mga latitud ng kabayo , gayunman, upang ibigay sa kanya ang kanyang kaukulan, kinopya lamang niya ang etimolohiya mula sa ibang mga pinagmulan, kabilang ang OED.",Sang - ayon ako kay Hendrickson.
contradiction,"Ipinaunawa sa kaniya nang malinaw na iyon ay ang maganda, eleganteng batang maliit na bata mula sa Panginoong Julian Wade ni San Santiago, na pinag - ukulan niya ng pansin sa bawat sandali.","Siya ay nahumaling kay Lord Julian Wade, sa kabila ng pagiging pabagu - bago nito."
contradiction,matutong lumakad sa kalagayan ng iba,Ang mapag - imbot na pag - iisip ng iyong sariling buhay at ng iyong sariling negosyo.
contradiction,"Ang mga pagsubok sa efficacy ay ang unang hakbang, ngunit ang pagpapatupad ng napatunayang pagsusuri ng alkohol at maikling mga sistemang interaksyon sa hospital- at pamayanan-based settings ang pinakamahirap na bahagi ng proseso.",Ang pagsubok sa efficacy ang huling hakbang.
contradiction,Ang gubat na basal ay isang gubat kung saan ang kamay ng tao ay hindi kailanman tumuntong ng paa.,Ang pinakabagong pag-unlad ng kondo sa gitna ng kagubatan ay hindi makaaapekto sa basal na katayuan nito sa kagubatan.
contradiction,at maaari rin silang maging napakabait pagkatapos na sila'y masanay,Nagiging matigas at malamig ang mga ito kapag natapos na nila ang pagsasanay.
contradiction,"At siya'y philander, isang d oh yea, siya'y katulad sa labas doon. At, ah, kaya nga, alam ninyo, hindi ko siya gusto, ngunit sa paano man ay mga kuwento ko.",Napakatapat niya at napakabait.
contradiction,"Sa shingle sa likod ng zawn ay nakahiga ang isang bilog na itim na kotse at isang matingkad na kulay rosas na boya sa pangingisda, maliliit na gaya ng mga laruan sa malalaking bato.",Ang napakalaking sukat ng kotse ay nagpangyari sa malaking bato na magmukhang isang maliit na bato.
contradiction,bakit hindi ka magsimula dahil sa mayroon kang higit na panahon upang pag - isipan ito kung wala kang pakialam,Dapat kang magtagal sapagkat wala kang nalalamang anuman.
contradiction,"Subalit ang pagtatakip na ito tungkol sa pag - aalay ay hindi na isinama sa pagrerepaso, anupat ang mambabasa ay hindi nag - iiwan sa mambabasa na mas matalino kaysa dati.",Sinaklaw ng repaso ang lahat ng impormasyon na maaaring kailangang malaman ng isang mambabasa.
contradiction,Ang iba pang tagapayo ay nagpahayag ng pagkabahalang ito.,Lahat ng tagapayo ay nagkakaisang sumang - ayon na walang dapat ikabahala.
contradiction,"Sa tulang ito, si Joaquan ay namumuhay at tumatakas sa isang barko patungong Mexico o Timog Amerika, at ang katawan na pinugutan ng ulo ay sa katunayan yaong sa kaniyang matalik na kaibigang si Ramen.","Sa tula, nakatira si Joaquan sa kanyang kotse."
contradiction,"Ang mga sinag ng karunungan ay hindi dapat kaligtaan,",Ang mga sinag ng karunungan ay hindi mahalaga.
contradiction,Ang natipong mga asset ay maaaring lumikha ng kita sa anyo ng interes at mga pakinabang na maaari namang iligtas.,Ang mga asset ay nagpapangyari sa iyo na mawalan ng pera sa pamamagitan ng interes.
contradiction,Katabi ng simbahan ang tanging nananatili sa Kontra-Aquincum na isang nahukay na liwasan na may mga bangko at isang maliit na pagpapakita ng mga tableta at relief na matatagpuan sa lugar.,Walang upuan ang liwasan.
contradiction,Ang uh-huh ito'y nakakatawa at um i - hula i tulad lamang ng nakatatawang mga palabas na karamihan ay nakakatawa,Ayaw ko ng nakatutuwang mga palabas.
contradiction,".., ngunit sa ikalawang pagkakataon ay naipit siya sa gitna ng dalawang magkaibigan.","Isa lamang ang kaniyang pagkikita, na nagsasangkot ng isang kaibigan niya."
contradiction,"Sa karamihan ng mga kaso, ang ugnayang konsentrasyon-response ay maaaring labis na sekswal; sa ibang mga kaso, ito ay maaaring maliitin.",Ang mga epekto ng ugnayang konsentrasyon-response ay bihirang labis-labis.
contradiction,"Kaya, mabuti ang I, uh, sa paano man, uh, uh, ito ang tatlo, uh, U2 piloto na, uh, tanggapan ni Pangulong Kennedy sa Washington kasama si Heneral May.",Hindi kailanman pumunta sa tanggapan ni Pangulong Kennedy si Heneral May.
contradiction,PAGTANGGAP NG A.-TUWAL NA LAMAN SA LAHAT NG ALUKLASAN O AUKSIYON PARA SA EGUS,Walang mga tuntunin tungkol sa asoge.
contradiction,Kawili - wili ang aking kasarian subalit hindi naman talaga ang paksa ng kuwento rito.,Ang pangunahing paksa ng kuwentong ito ay tungkol sa aking kasarian at isinisiwalat ito sa mga pinakamalapit sa akin.
contradiction,"Ang pagkalaki - laking mga looban at mga pavilion sa itaas ng mga silid - libingan ni Yongle ay naisauli na, at ang mga ito'y kinaroroonan ng ilan sa nahukay na kayamanan ng mga Tomb, kasali na ang mga baluti ng imperyo.",Wala kang makikitang anumang matanda na nakadispley.
contradiction,Kung mayroon man ay lalo siyang natuwa.,Nabawasan nito ang kaniyang katuwaan.
contradiction,Ang yah i ay may unyon ng kredito,Ano ba ang isang pagsasama ng kredito?
contradiction,"Kung isang pagkakamali na bigyan ng komisyon ang Kapitan Dugo, hindi sa akin ang pagkakamali.",Walang pagkakamali sa pagbibigay kay Kapitan Dugo ng kanyang komisyon.
contradiction,"Mangyari pa, ang hogwash ay isang katawagan para sa wika bilang `worthless, kasuklam - suklam, at hindi angkop para sa pagkain ng tao, bilang mga palabok ng baboy.",Ang higwash ang pinakakaraniwang ginagamit upang ilarawan ang pinakamahalaga at pinakamakatuwirang mga bagay.
contradiction,Ang mga lokal na pahayagan at ang ilang mga maimpluwensiyang satellite na brodkaster-tulad ng al Jazeera-kadalasan ay nagpapatibay sa temang jihadist na naglalarawan sa Estados Unidos bilang anti-Muslim.,Ang lahat ng mga pahayagan sa Amerika ay kailangang umere ng pro-Muslim.
contradiction,"Nais ni Pridie na agad mong muling matamo ang iyong ugaling mapagpatawa at magpasalamat ka na ang iyong pal ay pumasok bago ang anumang, uh, pinsala ay ginawa.",Pridie na dapat mong seryosohin ito.
contradiction,Pinagpangkat ng Kawanihan ng Sensus ng Estados Unidos ang 1990 Census of Population and Housing data na gumagamit ng 5-Digit ZIP Codes.,Walang United States Census na isinagawa noong 1990.
contradiction,"Bueno, kung ibibigay na si Bill Bradley ay lumaki sa St. Louis abangan, sorry, iyan ay magiging nakakatawa lamang kung si Al Gore ay lumaki sa Tennessee.",Si Bradley ay taga - Arkansas.
contradiction,"Ang mga Eurokrata ng Unyong Europeo ay may karapat-dapat na mga ideya, tulad ng paghikayat sa mga pamahalaan ng kontinente na magkasundo sa mga patakarang pangkapaligiran at pandarayuhan.",Walang mabuting mga ideya mula sa mga Eurocat.
contradiction,Matatagpuan dito ang ilang maliliit na templo.,Walang mga templo sa mga lugar.
contradiction,Maglaan ng isang propesyonal na kapaligiran para sa maraming mahuhusay na artista sa pamayanan upang mahasa at mapahusay ang kanilang mga kasanayan.,Ang mga sinehan sa pamayanan ay hindi kailanman tumutulong sa mga artista na sumulong.
contradiction,"Malapit sa Syntagma, sa Koloktroni Square, ang Pambansang Museong Pangkasaysayan na may koleksiyon ng mga artifact na mula pa noong panahon ng post-Classical.",Ang National Historical Museum ay mayroon lamang kamakailang mga bagay.
contradiction,.. kung bakit wala silang gaanong self-worth kaya't pinahahalagahan nila ang pakikipagkaibigan ng mga magnanakaw at mamamatay-tao.,Wala sa kanilang mga kaibigan ang mga magnanakaw at mga mamamatay - tao.
contradiction,"Pero alam mo, siya'y parang anak ng isang may - ari ng plantasyon sapagkat siya ang anak ng lalaking ito na nagmamay - ari ng maraming ari - arian.",Wala pang pag - aari ang kaniyang ama sa buong buhay niya.
contradiction,"Kaya sa mga tropiko sa Cuba, ngayon lamang nagkaroon ng isang araw na maganda na gaya ng kaluwalhatian, malamig na gaya ng libingan.",Ang Cuba ay nasa artiko.
contradiction,ay nabasa mo na ang The Firm,Nabasa mo na ba ang The Soft?
contradiction,"Isa pa, nasisiyahan kang malaman na hinihimok ang iyong mga kasamahan na tularan ang iyong mabuting pagpapasiya.",Ang lahat ay nasisiraan ng loob dahil sa pagbibigay - kasiyahan sa iyong kakila - kilabot na hatol.
contradiction,Ang CTC analyst na nagtala ng maikling ulat ay gumamit ng mga ulat sa nakalipas na apat na taon.,Ibinatay lamang ng CTC analyst ang kanyang pagpasa sa impormasyon na napag-alaman sa nakaraang buwan.
contradiction,"Kung tungkol naman sa mga hamon, ako ngayon ay naghahanap ng isang salita na maaaring hiwain sa dalawang sunud - sunod na mas maliliit na anyo.",Nasumpungan ko ang tatlong salita na maaaring hiwain sa dalawang sunud - sunod na mas maliliit na anyo.
contradiction,"Sa ibang dako naman sa hardin ng prinsipe, sa isang modernong gusali na tinatawag na Bahay ng Sailor (Casa de Marinos), malalaman mo kung ano ang naging kakatwang Tagus squadron ng plota ng hari.",Ang Bahay ng Sailor ay isang sinaunang gusali na matatagpuan sa hardin ng prinsipe.
contradiction,"At ayos naman ako, at gayon nga!",Hindi ako pumayag at ito'y paulit - ulit na nagpatuloy.
contradiction,Ang Indiana Dental Association Distinguished Chair ay kumakatawan sa unang samahang dental ng estado sa bansa upang tapusin ang gayong pangako sa dental school nito.,Tumanggi ang Indiana na gumawa ng paraan upang matulungan ang paaralan ng dental.
contradiction,"Ang haka - hakang ito ay batay, sa isang bahagi, sa iniulat na pangunguna ni Thumairy ng isang radikal na pangkat sa moske.",Ang Thumairy ay hindi alam na naging bahagi ng anumang moske.
contradiction,Napapansin pa rin ng iba ang ating tagumpay.,Tayo'y nabibigo at nakikita ito ng lahat.
contradiction,Ang iba naman ay basta manggigilalas sa paggamit ng wika at magtatanong kung saan nagtatapos ang ating analisis na panig at kung saan magsisimula ang ating emosyonal na panig.,Ang pirasong ito ay wala kundi isang tuyong analitikong pagsusuri.
contradiction,"Kung ang Red Shield ng Salvation Army ay makapagsasalita, maaaring sabihin nito sa iyo kung paano natin natulungan kamakailan ang isang lalaking may diyabetis na makuha ang insulin na kailangan niya.",Hindi pinangangasiwaan ng Salvation Army ang medikal na mga pangangailangan.
contradiction,Ang kalagayang ito ay maaari ring makaapekto sa ating kakayahan na magtayo ng isa pang kapistahan sa susunod na taon.,"Tinitiyak sa atin na magkakaroon tayo ng kapistahan sa loob ng 10 taon, anuman ang mangyari."
contradiction,Ang kabaliktaran ay isang uri ng ritwalismo.,Ang pagiging pabagu - bago ay nagbubunga ng pasumalang magulong mga resulta.
contradiction,"Noong Agosto 4, si Pangulong Bush ay sumulat kay Pangulong Musharraf na hilingin ang kanyang suporta sa pakikitungo sa terorismo at himukin ang Pakistan na aktibong lumahok laban sa al Qaeda.",Walang pakikipag-ugnayan si Pangulong Bush kay Pangulong Musharraf.
contradiction,Ang paglaki ng populasyon ay gaya ng polusyon sa kabaligtaran.,Walang kaugnayan ang paglaki ng populasyon at ang polusyon.
contradiction,Hindi mo tiyak kung kanino ka panig.,Maliwanag kung sino ang iyong sinusuportahan.
contradiction,"Gayunman, kapansin - pansin ang malalaking pagkakaiba gaya ng",Talagang walang nakikitang pagkakaiba.
contradiction,"Ang gumuguhong faaada ng mga apartment, otel, at mga tindahan sa silong ay nakahanay kay Karl-Marx-Allee na patungong timog-silangan mula kay Alex.",Si Karl-Marx-Allee ay nasa malinis na hugis.
contradiction,Ngunit tungkol ito sa Old Wolf na nais niyang makita ka.,Gusto ka niyang makita tungkol sa Old Bear at hindi tungkol sa Old Wolf.
contradiction,"Nasa pagitan ng isla at ng pangunahing bahagi ng lupain ang Laguna Nichupte, isang napakalaking lawa sa tubig - dagat na napalilibutan ng mga latian ng bakawan na pinamumugaran ng maraming uri ng buhay - iláng.",Ang Lagun Nichupte ay isang disyerto.
contradiction,"Gusto niya, Pero kailangan mong tumingin dito, tingnan mo, binibigyan niya ako ng tatlong iba't ibang lugar para makita ko ang kompyuter.",Wala siyang kamalay - malay kung saan titingin.
contradiction,"Oo, hindi naman legal na magdala ng baril sa Texas subalit hindi ito maaaring makuha sa inyong tahanan",Maaari kang kumuha ng baril saanman mo naisin sa Texas!
contradiction,Ang mga instrumentong ito ay sama - samang tumugtog bilang pangunahing orkestra para sa ilang popular na genre sa musika.,Ang orkestra ay hindi man lamang gumagamit ng mga instrumento.
contradiction,"Ayon kapuwa sa KSM at Khallad, si Abu Bara ay hindi kailanman nag - aplay para sa visa ng E.U.",Si Abu Bara ay pinagkalooban ng visa noong 2011.
contradiction,"Ang pinakakaraniwang sanhi sa panahon ng pagiging bata at sa mga taon ng preschool ay ang paulit - ulit na otitis media, o panggitnang impeksiyon sa tainga.",Ang otitis media ay bihirang - bihira sa mga taon ng pag - aaral ng bata.
contradiction,"Doon ang tanawin ay hindi gaanong relaks at ang problema sa wika ay maaaring makasira ng iyong loob, subalit sa paano man ay makikita mo ang lipunan ng mga mamimiling Intsik.","Hindi mo kailangang mag - alala tungkol sa mga isyu sa wika roon, yamang ang lahat ay nagsasalita ng Ingles."
contradiction,"Ah, ngayon, hindi baga ninyo tunay na magagawa? siya'y umiyak.",Hindi siya kailanman nagbangon ng tanong habang siya'y nananatiling tahimik.
contradiction,Naniniwala siya na may sapat na dahilan para sa isang kriminal na warrant noong panahong iyon.,Kumbinsido siya na walang kahina - hinalang nangyayari.
contradiction,"Ang timog - kanlurang rehiyon na may lubhang sinaliksik at dokumentadong mga kaugalian sa kasal ay ang New Mexico, sapagkat ang mga inapo ng sinaunang mga Hispano ay palaisip sa paglalarawan at pagsulat ng kanilang mga tradisyon.",Walang mga rekord ang nananatili sa mga tradisyon ng mga naunang Hispano.
contradiction,Buhuh na maayos na buum ay tunay na nakakatawa i pumunta sa isang seminar na ito lamang ay isang satellite seminar ito ay talagang maayos at ito ay para lamang sa mga babae,Talagang hindi ko gusto ang seminar na ginawa sa pamamagitan ng satelayt.
contradiction,"Kami ay medyo natakot sa hitsura nito, ngunit kinain namin ito-walang sigla, ngunit sa pamamagitan ng matigas na labi ay sumingit kami, wika nga, sa pamamagitan ng gatas ng aming mga ina.",Ang lahat ay marubdob na kumain at nagkomento na ipinaaalaala nito sa kanila ang kanilang paboritong pagkain kung kapistahan.
contradiction,"Katulad ng lahat ng mga regalo sa Institute, 100% ng inyong kontribusyon ay tuwirang gagamitin para sa pananaliksik.",Ginugugol namin ang kalahati ng inyong pera sa bayad sa administrasyon.
contradiction,"Intelligence report, interogasyon ng KSM, Hulyo 30, 2003.","Ang KSM ay hindi nabihag hanggang noong huling bahagi ng 2008, nang sa wakas ay pinagtatanong siya nang detalyado."
contradiction,"Nagtanong sila ng ilang tanong at sinagot ko sila at sinabi nila, Kumuha ka ng iyong bagahe at umalis ka agad doon, at pumunta ka sa direksiyon na dapat sana'y ginawa mo pagdating mo sa Washington.",Sinabi nila sa akin na dapat akong manatili sa bahay.
contradiction,Ito ay isang malaking hamon at isang malaking pag - asa para sa anumang isang sistema ng pakikialam.,Karamihan sa mga interbensiyon ay perpekto.
contradiction,"Napakaganda kung gugugol ka ng panahon upang dumalaw sa iyong Paaralan, at makikita mo mismo ang pagsulong na nagawa namin sa nakalipas na mga taon at makikibahagi ka sa pagmamalaki ng aming pamana!","Huwag kang pumunta sa paaralan, magpadala lamang ng pera."
contradiction,Nakuha ng ahente ng FBI mula sa isang banyagang pamahalaan ang isang larawan ng taong pinaniniwalaang nangasiwa sa pagbobomba sa Cole.,Walang sinuman ang nakunan ng litrato ang sinuman na nasangkot sa pagbobomba sa Cole.
contradiction,Tandaan na sila'y hindi gumagawa ng mga deklarasyon.,Ang kanilang nasusulat na deklarasyon ay inilimbag sa pahayagan sa umagang ito.
contradiction,Kaunti lamang ang nalalaman tungkol sa pinakaunang mga maninirahan sa Panahon ng Bato sa timog - kanlurang dulo ng Europa.,Ang PEople ay hindi lumipat sa Europa hanggang 1000 taon pagkatapos ng Panahong Bato.
contradiction,"Sa espesipikong paraan, sasali ka sa isang grupo ng mga kilalang ehekutibo ng pundasyon, mga lider ng negosyo, mga iskolar, mga propesyonal sa pagpapaunlad at mga boluntaryo sa di - kapaki - pakinabang na sektor ...",Ang grupo ay punô ng mga bilanggo at mga crook.
contradiction,"Tungkol sa kaniya sa baywang, na kung saan noong nakaraang gabi ay mapayapang - payapa, mayroong magulong aktibong pagmamadali ng mga anim na pung lalaki.",Ang gabi ay lubhang abala habang ang mga lansangan ay punô ng mga tao.
contradiction,"Noong nakaraang taon, bukas-loob kang nag-donate ng $-.",Hindi ka nag - abuloy ng anumang salapi noong nakaraang taon.
contradiction,"Hindi, minsan lamang sa umagang iyon, at sinabi niya na babalik siya sa opisina.",Hindi niya binanggit kung babalik siya o hindi.
contradiction,"Bilang miyembro ng law school's __, alam kong alam mo ang aming pagsulong.",Walang sinuman ang kabilang sa paaralan ng abogasya.
contradiction,Sa ngayon ang lugar ay tinatawag na Templo ng Langit Park (Tiantan Gongyuan).,Nasunog ang Templo ng Langit Park.
contradiction,Kailangan natin ang mga yaman upang mangalap at makapagpaunlad ng mahuhusay na guro.,"Hindi natin kailangang mangalap ng mga guro, basta lumalapit sila sa atin."
contradiction,Time 's cover story ay Bill Gates' 12-steep program para sa pagtatagumpay sa digital na panahon.,Isinulat ni Kim Kardashian ang pabalat na kuwento para sa magasing Time tungkol sa 12 hakbang na kailangan para sa tagumpay sa panahong digital.
contradiction,"Kahit na kung pinapayagan ang pag - urong, maaaring hindi nito ipagsanggalang ang abugado mula sa mga obligasyon sa etika upang aktibong katawanin ang kliyente, o mula sa mga pag - aangkin ng maling paggagamot.",Kung ang isang abogado ay lumayo sa isang kaso sila ay magiging malaya sa lahat ng obligasyon at pananagutan.
contradiction,"Gaya ng tinalakay kanina, ang dahilan kung bakit ipinasiya ni Jane na hindi niya maaaring ibahagi ang impormasyon ay sapagkat ang unang impormasyon tungkol kay Mihdhar ay sinuri ng NSA.",Agad na ibinahagi ni Jane ang impormasyon.
contradiction,"Marami pang mga sining at mga oportunidad pangkultura ang umiiral sa Indianapolis, subalit walang mas mainam kaysa kay Civic Theatre.",Ang Civic Theater ay matatagpuan sa Tampa.
