gold_label,sentence1,sentence2
contradiction,"Ang iniisip ko tungkol sa iyo ay maaaring maging napakaliit na bagay para sa iyo, ginoo. Ito ay isang nakapanlulumong hampas.",Dapat talaga ay may pakialam ka sa iniisip ko tungkol sa iyo.
contradiction,Ilan sa mga pinakakontrobersyal na probisyon ng Patriot Act ay ang pagtatapos ng 2005.,Ang buong Patriot Act ay mananatiling may bisa hanggang sa hindi bababa sa 2010.
contradiction,"Ang mga miyembro ng mga car club ay tinutukoy bilang mga clubber, at sila ay nakikipagkumpitensya para sa mga tropeo, sumasakay sa mga caravan na may kotse, at kadalasang nakikilahok sa mga kaganapan sa pangangalap ng pondo.",Hindi sumasakay ang mga miyembro ng mga car club.
contradiction,"Ang wikang Ingles ay nabibigatan na ng mga kakaibang salitang hindi dapat kailanman pinansin, at dapat na kahit ngayon ay alisin na sa isipan.",Ang Ingles ay lubhang nangangailangan ng karagdagang mga kakaibang salita.
contradiction,"Ang bahagi ay, mayroong 158 na bahagi at kinailangan naming paghiwalayin ito, buuin itong muli, pagdugtungin ito nang hindi kailanman magkakamali.",Hindi namin ito pinayagang hawakan kahit kailan.
contradiction,"Pero, isipin mo.",Wala kang gugustuhing isipin pa.
contradiction,Ang inyong mga kontribusyon sa Taunang Pondo sa antas ng Maennerchor Society ay nakapagbigay ng malaking tulong sa paaralan.,Ang Maennerchor Society ay pribadong pinopondohan ni Bill Gates.
contradiction,Nakakairita ang mga sinabi mo sa kanya.,Natuwa talaga siya sa sinabi mo.
contradiction,Isang malawakang programa ng pagsasaayos ang nakatakdang matapos sa huling bahagi ng 2001.,Magtatapos ang programa ng pagsasaayos bago magsimula ang taong 2001.
contradiction,"Para sa mga mahilig sa pelikula, ang pinakakawili-wiling pagtatanghal ay ang koleksyon ng mga lumang nickelodeon, autoscope, at mga makinang movieola na nag-project ng pinakaunang mga gumagalaw na larawan.",Nakakabagot ang mga lumang nickelodeon para sa mga mahilig sa pelikula.
contradiction,"Siyempre, kung hindi natin malulutas ang ating mga napiling paraan upang mabuhay, tayo ay mamamatay.","Kayang-kaya ng mga tao na mabuhay sa anumang sitwasyon, kahit na wala silang kinikita."
contradiction,"Kapag pinoproseso ang travel voucher, maaaring ihambing ng automated system ang impormasyon tungkol sa aktwal na mga singil na pinoproseso ng kumpanya ng charge card sa mga impormasyong nakasaad sa voucher.","Kapag ginamit ang travel voucher, nag-aalala ang sistema at hindi gagana."
contradiction,"Hindi gumagana ang isang sukat na akma sa lahat sa maiikling interbensyon, tulad ng hindi nito gumagana sa klinikal na kasanayan sa pangkalahatan.",Isang sukat ang akma sa lahat pagdating sa maiikling interbensyon.
contradiction,"Anyway, bumalik na ako sa mesa ko.",Tumanggi akong umupo ulit.
contradiction,"At, uh, lumipat sila sa downtown at, nagkaroon, uh, at ganito pa rin sa Augusta, itong malaking kalye sa downtown na tinatawag na Broad Street, at talagang malawak na kalye lang ito sa isang downtown area.",Umalis sila sa Augusta at nagtungo sa Atlanta.
contradiction,"Ang mga korona ng laurel, na sumisimbolo sa tagumpay, at mga sanga ng olibo na sumisimbolo sa kapayapaan, ay nagpapalamuti rin sa gilid ng alpombra kasama ang mga dahon ng acanthus.","Mga goldfish, ahas, at wala nang iba pang laman ang nasa gilid ng alpombra."
contradiction,Walang indikasyon na sina Atta at Shehhi ay nakatanggap ng anumang karagdagang pagsasanay sa paglipad noong Hunyo.,May ebidensya na sina Atta at Shehhi ay nagsikap nang husto upang maging mas mahuhusay na piloto noong Hunyo.
contradiction,Kaya kinuha ni Shannon ang logarithm ng volume sa message space na inookupahan ng isang mensahe at pinarami ito sa probabilidad na ang mensaheng iyon ay ipinadala mula sa pinagmulan.,Hindi pinansin ni Shannon ang mensahe.
contradiction,"Nakakahiya ang presensya niya sa sandaling ito, at kung isasaalang-alang ang uri ng pagtatalo nito kay Wolverstone.",Hindi kailanman nakipagtalo sa kanya si Wolverstone.
contradiction,"Sa labas ng Teatro, ang mga artistang IRT ay direktang pumapasok sa silid-aralan upang makipagtulungan sa mga bata at mas personal na ipakikilala sa kanila ang mundo ng teatro.",Ang mga IRT artist ay walang ginagawang anumang bagay sa mga bata at sa halip ay nakatuon sila sa mga matatanda sa komunidad.
contradiction,Larawan ni Bill Clinton sa Talaan ng mga Nilalaman ng Slate ni Kevin Lamarque/Reuters.,Larawan ni Bill Clinton sa Talaan ng mga Nilalaman ng Vanity Fair ni Ralph Emerson/AP News.
contradiction,"Napaka-eksakto ng akustika sa loob ng libingan, pinalalaki ang tunog ng papalapit mong mga kapwa bisita.",Ang gulo lang ng acoustics sa lugar na 'yan.
contradiction,mabuting kapatid -- ang ekspresyong ito ng karaniwang paggamit sa kasalukuyan ay matatagpuan kay Julius Caesar (iv.,Ang terminong mabuting kapatid ay ginamit lamang simula noong ika-20 siglo.
contradiction,Maingat niyang hinaplos ang kanyang ginintuang balbas.,Malinis ang ahit ng mukha niya.
contradiction,"Sa gilid nito, isang modernong simbahang may walong sulok sa silangan at isang kapilya at heksagonal na tore sa kanluran ang kumakatawan sa muling pagsilang ng lungsod pagkatapos ng digmaan.",Ang pamilihan ay kumakatawan sa muling pagsilang ng lungsod pagkatapos ng digmaan.
contradiction,Random din ang pagpili ng sistema ng mga pasahero upang makatanggap ng karagdagang pagsusuri sa seguridad.,Lahat ng pasahero ay makakadaan lang nang walang problema.
contradiction,Ang pag-aatas sa mga abogado na subaybayan ang mga galaw ng mga kwalipikadong dayuhan sa lahat ng oras ng taon ay magpapataw ng napakalaking pasanin sa mga grantee ng LSC.,Magiging isang maliit na bagay para sa isang abogado na subaybayan ang mga kwalipikadong dayuhan sa lahat ng oras.
contradiction,"Ang mga kalahok ay bibigyan ng mga pangalan, tirahan at numero ng telepono ng mga prospect, pati na rin ang impormasyon tungkol sa mga pangangailangan ng paaralan.","Ang mga kalahok ay maaari lamang malaman ang mga pangalan ng mga prospect, ngunit hindi ang kanilang mga address."
contradiction,Mahalaga ka sa amin at sa I.U.,Wala kaming pakialam sa iyo at sa I.U.
contradiction,Ang paglago ng ekonomiya ay bahagi at mahalagang bahagi ng pagkamalikhain ng sansinukob sa kabuuan.,Ang paglago ng ekonomiya ay isang halimaw ng sarili nitong uri; isang entidad na malaya sa sansinukob.
contradiction,"Napakahalaga nito para kina Becky, Stephanie, Marcus at Emily, at sa mga estudyanteng tulad nila.",Wala talagang pakialam si Becky dito.
contradiction,"Hindi ko pa nakita, at hindi ko pa alam kung bakit, maliban na lang kung ex mo lang 'yan, na nagpapahayag ng, ng, pangangailangang malaman kung ano ang ginagawa mo at kung ano pa man.",Nakita ko ang bawat detalye nito!
contradiction,"Ang mga salita, sa pangkalahatan, ay luma na.",Halos lahat ng salita ay mga bagong imbensyon.
contradiction,"Tinalakay nila ang mga target gamit ang naka-code na wika, nagkukunwaring mga estudyanteng tumatalakay sa iba't ibang larangan ng arkitektura na tumutukoy sa World Trade Center, sining sa Pentagon, batas sa Capitol, at politika sa White House.",Diretso silang lumapit at sinabi kung anong mga landmark ang kanilang pinag-uusapan.
contradiction,Makakatanggap ang mga miyembro ng mga diskwento sa mga produkto at publikasyon ng Samahan na makukuha sa pamamagitan ng mga regular na katalogo at sa tindahan ng regalo sa History Market na matatagpuan sa aming magandang punong-tanggapan ng Samahan.,"Hindi makakakuha ng diskwento ang mga miyembro, dahil malulugi kami nang malaki."
contradiction,"At kahit na maglakas-loob siyang subukan ito, siguraduhing ang sarili niyang mga opisyal ay hindi maglalakas-loob na gumawa ng iba kundi ang tutulan siya.",Nag-iisa lang siya at walang kasama na mga opisyal.
contradiction,isa sa mga benepisyong nakukuha natin siyempre ay ang paglalakbay,Wala tayong nakukuhang benepisyo.
contradiction,1) Pagtaas ng paggamit ng mga alternatibong paraan ng komunikasyon,Lahat gumagamit lang ng mga letra.
contradiction,"Ang pisyolohikal na suporta ay naiiba sa life support dahil siya ang humahawak sa mga altitude chamber na nagpapatakbo ng mga piloto hanggang 80 libong talampakan sa mga high altitude chamber, at ibinababa ito pabalik.",Itinigil na ang paggamit ng altitude chamber.
contradiction,Hindi. Isinara ng dugo ang kanyang teleskopyo.,Walang bakas ng dugo kahit saan malapit sa teleskopyo.
contradiction,Ang mga kasalukuyang kinakailangan sa seguridad ay nagpapalaganap ng labis na klasipikasyon at labis na paghahati-hati ng impormasyon sa mga ahensya.,Hindi masyadong pinaghihiwalay ng mga kinakailangan sa seguridad ang impormasyon.
contradiction,"Kaya naman, hindi ko matatanggap ang pinagmulan ni Hendrickson para sa mga latitud ng kabayo, bagaman, upang mabigyan siya ng nararapat, kinopya lamang niya ang etimolohiya mula sa ibang mga sanggunian, kasama na ang OED.",Lubos akong sumasang-ayon kay Hendrickson.
contradiction,"Malinaw niyang naunawaan na ito ay ang kaaya-aya at eleganteng batang palabiro mula sa St. James's, si Lord Julian Wade, na siyang pinag-aalayan ng bawat sandali niya.","Nabibighani siya kay Lord Julian Wade, sa kabila ng pagiging palabiro nito."
contradiction,matutong maglakad sa sapatos ng ibang tao,Ang makasariling pag-iisip sa sarili mong buhay at sarili mong negosyo.
contradiction,"Ang mga pagsubok sa bisa ang unang hakbang, ngunit ang pagpapatupad ng napatunayang screening para sa alkohol at mga sistema ng maikling interbensyon sa mga setting ng ospital at komunidad ang naging pinakamahirap na bahagi ng proseso.",Ang pagsubok sa bisa ang huling hakbang.
contradiction,Ang isang birhen na kagubatan ay isang kagubatan kung saan hindi pa natatapakan ng kamay ng tao.,Hindi makakaapekto ang pinakabagong condo development sa gitna ng kagubatan sa pagiging virgin forest nito.
contradiction,at maaari rin silang maging napakabait pagkatapos nilang masanay,Sila ay tumigas at nanlalamig kapag natapos na nila ang pagsasanay.
contradiction,"At isa siyang babaeng palabiro, at oh oo, parang nandiyan siya sa labas. At, ah, kaya, alam mo, hindi ko siya gusto, pero kahit papaano, mga kwento ko iyan.",Napakatapat at napakabait niya.
contradiction,"Sa ibabaw ng mga simento sa likuran ng zawn ay nakahiga ang isang gusot na itim na kotse at isang matingkad na kulay rosas na boya pang-ingisda, maliliit na parang mga laruan sa tabi ng mga malalaking bato.","Dahil sa napakalaking laki ng kotse, nagmukhang maliit na bato ang malaking bato."
contradiction,Bakit hindi mo simulan dahil mas marami ka nang oras para pag-isipan ito kung hindi mo mamasamain?,Dapat ikaw ang huli dahil wala kang alam.
contradiction,"Ngunit ang pagtalakay na ito sa dedikasyon ay hindi nabanggit sa rebyu, kaya't hindi na mas lalong naging matalino ang mambabasa kaysa dati.",Sakop ng rebyu ang lahat ng impormasyong maaaring kailangang malaman ng isang mambabasa.
contradiction,Inulit ng ibang mga tagapayo ang pag-aalalang ito.,Nagkakaisang sumang-ayon ang lahat ng tagapayo na walang dapat ipag-alala.
contradiction,"Sa tulang ito, si Joaquan ay naninirahan at tumakas sakay ng isang barko patungong Mexico o Timog Amerika, at ang bangkay na pinugutan ng ulo ay sa katunayan ng kanyang mabuting kaibigang si Ramen.","Sa tula, si Joaquan ay nakatira sa kanyang kotse."
contradiction,"Ang mga kislap ng karunungan ay hindi dapat balewalain,",Ang mga kislap ng karunungan ay walang kahalagahan.
contradiction,Ang mga ari-ariang naipon ay maaaring makabuo ng kita sa anyo ng interes at mga dibidendo na siya namang maaaring itabi.,Ang mga asset ay nagdudulot sa iyo ng pagkawala ng pera kasama ng interes.
contradiction,"Sa tabi ng simbahan ay ang tanging natitirang bahagi ng Contra-Aquincum, isang nahukay na liwasan na may mga bangko at isang maliit na displey ng mga tableta at relief na matatagpuan sa lugar.",Walang mauupuan ang plasa.
contradiction,uh-huh nakakatawa at um siguro mahilig lang talaga ako sa mga nakakatawang palabas,Ayoko ng mga nakakatawang palabas.
contradiction,".., ngunit sa pangalawang pagkakataon ng engkwentro ay naipit siya sa gitna ng dalawang magkaibigan.","Isang beses lang siya nagkaroon ng engkwentro, na kinasasangkutan ng isang kaibigan niya."
contradiction,"Sa karamihan ng mga kaso, ang ugnayan ng konsentrasyon-tugon ay maaaring labis na tantiyahin; sa ibang mga kaso, maaari itong maliitin.",Ang mga epekto ng ugnayan ng konsentrasyon-tugon ay bihirang labis na pinapahalagahan.
contradiction,"Kaya, ako, uh, naman, uh, uh, ito ang tatlo, uh, mga piloto ng U2 na, uh, opisina ni Pangulong Kennedy sa Washington kasama si Heneral May.",Hindi kailanman pumunta si Heneral May sa opisina ni Pangulong Kennedy.
contradiction,TALAAN A.- KABUUANG MGA ALAMIN NG MERCURY NA INILAAN O IBINASUBASTA PARA SA EGUS,Walang mga patakaran tungkol sa mercury.
contradiction,Interesante ang kasarian ko pero hindi talaga siya ang paksa ng kwento rito.,Ang pangunahing paksa ng kuwentong ito ay tungkol sa aking kasarian at ang pagbubunyag nito sa mga pinakamalapit sa akin.
contradiction,"Ang malalaking patyo at pavilion sa itaas ng mga libingan ni Yongle ay naibalik na, at naglalaman ang mga ito ng ilan sa mga nahukay na kayamanan ng mga Libingan ng Ming, kabilang ang mga baluti ng imperyo.",Wala kang makikitang luma sa display.
contradiction,"Kung mayroon man, mas lalo lang nitong nadagdagan ang kanyang excitement.",Nabawasan nito ang kanyang excitement.
contradiction,oo mayroon akong credit union,Ano ang isang credit union?
contradiction,"Kung isang pagkakamali ang pagbibigay ng komisyon kay Kapitan Blood, hindi akin ang pagkakamaling iyon.",Walang pagkakamali sa pagbibigay kay Kapitan Blood ng kanyang komisyon.
contradiction,"Siyempre, ang kalokohan ay isang katawagan para sa wika bilang 'walang kwenta, kasuklam-suklam, at hindi angkop para sa pagkonsumo ng tao, gaya ng mga dumi ng baboy'.",Ang kalokohan ay karaniwang ginagamit upang ilarawan ang pinakamahalaga at pinakamakatwirang mga bagay.
contradiction,Ang mga lokal na pahayagan at ang iilang maimpluwensyang tagapagbalita sa satellite—tulad ng al Jazeera—ay kadalasang nagpapatibay sa temang jihadist na naglalarawan sa Estados Unidos bilang anti-Muslim.,Kailangang magtunog pro-Muslim ang lahat ng pahayagan sa Amerika.
contradiction,"Gusto ni Prudie na agad na bumalik ang iyong pagkamapagpatawa at magpasalamat na tumulong ang iyong kaibigan bago pa man magkaroon ng anumang, uh, pinsala.",Sabi ni Prudie dapat mong seryosohin ito.
contradiction,Pinagsama-sama ng Kawanihan ng Senso ng Estados Unidos ang datos ng Senso ng Populasyon at Pabahay noong 1990 gamit ang 5-Digit na mga ZIP Code.,Walang isinagawang Senso ng Estados Unidos noong 1990.
contradiction,"Aba, dahil lumaki si Bill Bradley sa St. Louis, teka, pasensya na, nakakatawa lang sana kung sa Tennessee lumaki si Al Gore.",Si Bradley ay taga-Arkansas.
contradiction,"Ang mga Eurocrats ng European Union ay may mga karapat-dapat na ideya, tulad ng paghikayat sa mga pamahalaan ng kontinente na sumang-ayon sa magkakasundo na mga patakaran sa kapaligiran at imigrasyon.",Walang magagandang ideya mula sa Eurocats.
contradiction,Maraming maliliit na templo ang matatagpuan dito.,Walang mga templo sa mga lugar na iyon.
contradiction,Magbigay ng propesyonal na kapaligiran para sa maraming mahuhusay na aktor sa komunidad upang hasain at maperpekto ang kanilang mga kasanayan.,Ang mga teatro sa komunidad ay hindi kailanman nakakatulong sa mga aktor na umunlad.
contradiction,"Mas malapit sa Syntagma, sa Koloktroni Square, ay ang National Historical Museum na may koleksyon ng mga artifact na nagmula pa noong panahon pagkatapos ng Klasiko.",Mga bagong gamit lang ang meron ang Pambansang Museong Pangkasaysayan.
contradiction,.. kung bakit napakakaunti ng kanilang pagpapahalaga sa sarili kaya pinahahalagahan nila ang pagkakaibigan ng mga magnanakaw at mamamatay-tao.,Wala sa mga kaibigan nila ang magnanakaw at mamamatay-tao.
contradiction,"Pero alam mo, sa maraming paraan, para siyang anak ng isang may-ari ng plantasyon dahil anak siya ng lalaking ito na nagmamay-ari ng maraming ari-arian.",Wala pang pag-aari ang tatay niya sa tanang buhay niya.
contradiction,"Kaya sa tropikong Cuban din, ngayon lang nagkaroon ng isang araw na kasingganda ng kaluwalhatian, at kasinglamig ng libingan.",Ang Cuba ay nasa Arctic.
contradiction,Nabasa mo na ba ang The Firm?,Nabasa mo na ba ang The Soft?
contradiction,"Gayundin, may kasiyahan kang malaman na ang iyong mga kasamahan ay hinihimok na tularan ang iyong mabuting pagpapasya.",Pinipigilan ang lahat na tularan ang iyong kakila-kilabot na paghatol.
contradiction,Ang analyst ng CTC na bumalangkas ng briefing ay gumamit ng mga ulat sa nakalipas na apat na taon.,Ibinatay lamang ng analyst ng CTC ang kaniyang briefing sa impormasyong nabunyag noong nakaraang buwan.
contradiction,"Tungkol naman sa mga hamon, kasalukuyan akong naghahanap ng salita na maaaring hatiin sa dalawang magkasunod na mas maliliit na anyo.",Nakakita ako ng tatlong salita na maaaring hatiin sa dalawang magkakasunod na mas maliliit na anyo.
contradiction,"Sa ibang lugar sa hardin ng prinsipe, sa isang modernong gusali na tinatawag na Bahay ng mga Marino (Casa de Marinos), matutuklasan mo ang nangyari sa kakaibang Tagus squadron ng maharlikang plota.",Ang Bahay ng mga Marino ay isang sinaunang gusali na matatagpuan sa hardin ng prinsipe.
contradiction,"At parang ayos lang ako, at iyon lang!",Sinabi kong hindi at nagpatuloy ito nang nagpatuloy.
contradiction,Ang Indiana Dental Association Distinguished Chair ang kakatawan sa unang state dental association sa bansa na nakakumpleto ng ganitong pangako sa dental school nito.,Tumanggi ang Indiana na mangakong tutulong sa paaralan ng dentista.
contradiction,"Ang haka-haka na ito ay batay, kahit man lang sa isang bahagi, sa naiulat na pamumuno ni Thumairy sa isang ekstremistang paksyon sa moske.",Hindi alam na ang Thumairy ay naging bahagi ng anumang moske.
contradiction,Patuloy na napapansin ng iba ang ating tagumpay.,Nabibigo tayo at nakikita ito ng lahat.
contradiction,Ang iba naman ay hahanga lamang sa paggamit ng wika at magtataka kung saan nagtatapos ang ating analitikal na panig at nagsisimula ang ating emosyonal na panig.,Ang piyesang ito ay walang iba kundi isang tuyong analitikal na pagsusuri.
contradiction,"Kung makapagsasalita lang ang Red Shield ng The Salvation Army, maaaring sabihin nito sa iyo kung paano namin natulungan kamakailan ang isang lalaking may diabetes na makakuha ng insulin na kailangan niya.",Hindi inaasikaso ng Salvation Army ang mga pangangailangang medikal.
contradiction,Maaari ring makaapekto ang sitwasyong ito sa ating kakayahang magdaos ng isa pang pagdiriwang sa susunod na taon.,"Garantisado na magkakaroon tayo ng pista sa loob ng 10 taon, kahit ano pa ang mangyari."
contradiction,Ang pagiging pare-pareho ay isang uri ng ritwalismo.,Ang pagkakapare-pareho ay nagreresulta sa mga random at magulong resulta.
contradiction,"Noong Agosto 4, sumulat si Pangulong Bush kay Pangulong Musharraf upang humingi ng suporta sa pagharap sa terorismo at himukin ang Pakistan na aktibong makipag-ugnayan laban sa al Qaeda.",Walang kontak si Pangulong Bush kay Pangulong Musharraf.
contradiction,Ang paglaki ng populasyon ay parang polusyon sa kabaligtaran.,Walang kaugnayan ang paglaki ng populasyon at polusyon.
contradiction,Hindi ka sigurado kung malinaw sa iyo kung kaninong panig ka.,Obvious naman kung sino ang sinusuportahan mo.
contradiction,"Gayunpaman, napansin ang mga makabuluhang pagkakaiba, dahil",Walang anumang nakikitang pagkakaiba.
contradiction,"Ang mga gumuguhong harapan ng mga apartment, hotel, at mga bargain basement shop ay nakahanay sa Karl-Marx-Allee patungong timog-silangan mula sa Alex.",Nasa maayos na kalagayan si Karl-Marx-Allee.
contradiction,Pero tungkol ito sa Matandang Lobo kung bakit gusto ka niyang makita.,Gusto ka niyang makita tungkol sa Matandang Oso at hindi tungkol sa Matandang Lobo.
contradiction,"Sa pagitan ng isla at ng mainland ay ang Laguna Nichupte, isang malaking lawa ng tubig-dagat na napapaligiran ng mga latian ng bakawan na mga kanlungan ng maraming uri ng mga hayop.",Ang Nichupte Lagoon ay isang disyerto.
contradiction,"Parang sinasabi niya, Pero kailangan mong tumingin dito, tumingin dito, binibigyan niya ako ng tatlong magkakaibang lugar para tumingin sa computer.",Wala siyang ideya kung saan titingin.
contradiction,"oo, hindi naman sa bawal magdala ng handgun sa Texas, pero hindi, puwede mo itong ilagay sa bahay.",Maaari kang magdala ng baril kahit saan mo gusto sa Texas!
contradiction,Ang mga instrumentong ito na tinutugtog nang sama-sama ay bumubuo sa pangunahing orkestra para sa ilang sikat na genre ng musika.,Hindi gumagamit ng mga instrumento ang orkestra.
contradiction,"Ayon kina KSM at Khallad, hindi kailanman nag-apply si Abu Bara para sa U.S. visa.",Nabigyan ng visa si Abu Bara noong 2011.
contradiction,"Ang pinakakaraniwang sanhi sa panahon ng pagiging sanggol at mga taon ng preschool ay ang paulit-ulit na otitis media, o impeksyon sa gitnang tainga.",Ang otitis media ay napakabihirang mangyari sa mga taon ng preschool ng isang bata.
contradiction,"Doon, hindi gaanong relaks ang eksena at maaaring matakot ka sa problema sa wika, ngunit kahit papaano ay masusulyapan mo ang lipunang konsyumer ng mga Tsino.","Hindi mo kailangang mag-alala tungkol sa mga isyu sa wika doon, dahil lahat ay nagsasalita ng Ingles."
contradiction,"""Ah, ngayon, hindi ba talaga kaya?"" sigaw niya.",Hindi na siya nagtanong pa dahil nanatili siyang tahimik.
contradiction,Naniniwala siyang may sapat na posibleng dahilan para sa isang kriminal na warrant noong panahong iyon.,Kumbinsido siyang walang anumang kahina-hinalang nangyayari.
contradiction,"Ang timog-kanlurang rehiyon na may pinakamaraming sinaliksik at dokumentadong mga kaugalian sa kasal ay ang New Mexico, dahil ang mga inapo ng mga sinaunang Hispano ay mulat sa paglalarawan at pagsulat ng kanilang mga tradisyon.",Walang natitirang talaan tungkol sa mga tradisyon ng mga sinaunang Hispano.
contradiction,"ha, ayos lang 'yan, um, nakakatawa talaga. Pumunta ako sa isang seminar na parang satellite seminar lang, napakaganda talaga at para lang sa mga babae.",Hindi ko talaga nagustuhan yung seminar na ginawa gamit ang satellite.
contradiction,"Medyo natakot kami sa hitsura nito, pero kinain namin ito--nang walang sigla, pero may matigas na labi na aming nasipsip, wika nga, sa gatas ng aming mga ina.",Masiglang kinain ng lahat ang kanilang mga pagkain at nagkomento na ipinapaalala nito sa kanila ang kanilang mga paboritong lutuing pang-pasko.
contradiction,"Tulad ng lahat ng donasyon sa Instituto, 100% ng inyong kontribusyon ay direktang gagamitin para sa pananaliksik.",Gagastusin namin ang kalahati ng iyong pera sa mga bayarin sa administrasyon.
contradiction,"Ulat ng paniktik, interogasyon kay KSM, Hulyo 30, 2003.","Nadakip lamang si KSM hanggang sa huling bahagi ng 2008, nang sa wakas ay detalyado siyang ininteroga."
contradiction,"Nagtanong sila ng ilang bagay at sinagot ko ang mga ito at sinabi nila, Kunin mo na ang mga bagahe mo at umalis ka agad doon, at pumunta ka sa dapat sana'y adres na pupuntahan mo pagdating mo sa Washington.",Sinabihan nila akong manatili na lang sa bahay.
contradiction,Ito ay isang malaking hamon at isang malaking inaasahan para sa anumang sistema ng interbensyon.,Karamihan sa mga interbensyon ay perpekto.
contradiction,"Magiging kahanga-hanga kung maglalaan kayo ng oras upang bisitahin ang inyong Paaralan, at makita mismo ang ating pag-unlad sa mga nakalipas na taon at makibahagi sa pagmamalaki ng ating pamana!","Huwag kang bumisita sa paaralan, magpadala ka lang ng pera."
contradiction,Nakuha ng ahente ng FBI mula sa isang dayuhang pamahalaan ang isang larawan ng taong pinaniniwalaang nagdirekta sa pambobomba sa Cole.,Walang sinuman ang nakakuha ng litrato ng sinumang sangkot sa pambobomba sa Cole.
contradiction,Tandaan na wala silang ginagawang anumang deklarasyon.,Ang kanilang nakasulat na deklarasyon ay nailimbag sa pahayagan kaninang umaga.
contradiction,Kaunti lamang ang nalalaman tungkol sa mga pinakaunang naninirahan sa Panahon ng Bato sa dulong timog-kanluran ng Europa.,Ang mga tao ay hindi lumipat sa Europa hanggang 1000 taon pagkatapos ng Panahon ng Bato.
contradiction,"Sa partikular, sasali ka sa isang grupo ng mga kilalang ehekutibo ng pundasyon, mga lider ng negosyo, mga iskolar, mga propesyonal sa pag-unlad at mga boluntaryo sa sektor ng hindi pangkalakal ...",Ang grupo ay puno ng mga bilanggo at mga tulisan.
contradiction,"Sa paligid niya sa baywang, kung saan buong gabi ay napakapayapa, ay may isang baliw na abalang-abala ng mga animnapung lalaki.",Masyadong naging abala ang gabi dahil punong-puno ng tao ang mga kalye.
contradiction,"Noong nakaraang taon, bukas-palad kang nag-donate ng $-.",Wala kang naibigay na pera noong nakaraang taon.
contradiction,"Hindi, minsan lang iyon noong umaga, at sinabi niyang babalik siya sa opisina.",Hindi niya nabanggit kung babalik pa ba siya o hindi.
contradiction,"Bilang miyembro ng __ ng paaralan ng abogasya, alam kong alam mo ang aming pag-unlad.",Walang sinuman ang kabilang sa paaralan ng abogasya.
contradiction,"Sa kasalukuyan, ang lugar na ito ay tinatawag na Temple of Heaven Park (Tiantan Gongyuan).",Nasunog ang Temple of Heaven Park.
contradiction,Kailangan natin ng mga mapagkukunan upang magrekrut at mapaunlad ang mga mahuhusay na guro.,"Hindi natin kailangang kumuha ng mga guro, sila lang ang lalapit sa atin."
contradiction,Ang pabalat ng balita ng Time ay ang 12-hakbang na programa ni Bill Gates para sa tagumpay sa digital na panahon.,Isinulat ni Kim Kardashian ang pabalat ng kuwento para sa Time magazine tungkol sa 12 hakbang na kailangan para sa tagumpay sa digital age.
contradiction,"Kahit na pahintulutan ang pagbawi, maaaring hindi nito mapoprotektahan ang abogado mula sa mga etikal na obligasyon na masigasig na kumatawan sa kliyente, o mula sa mga paratang ng maling gawain.","Kung ang isang abogado ay umatras sa isang kaso, sila ay magiging malaya mula sa lahat ng obligasyon at pananagutan."
contradiction,"Gaya ng napag-usapan kanina, ang dahilan kung bakit nagpasya si Jane na hindi niya maaaring ibahagi ang impormasyon ay dahil ang unang impormasyon tungkol kay Mihdhar ay sinuri na ng NSA.",Agad na ibinahagi ni Jane ang impormasyon.
contradiction,"Mas marami pang mga pagkakataon sa sining at kultura ang umiiral sa Indianapolis, ngunit wala nang mas maganda kaysa sa Civic Theatre.",Ang Civic Theater ay matatagpuan sa Tampa.
contradiction,Ang 'hanapin ang ikalimang binti ng pusa' ay karaniwan na may kahulugang 'maghanap ng gulo',Ang kasabihan ay tungkol sa mga pusang may tatlong paa.
contradiction,Iniulat ng Scotsman na itinatago ng Edinburgh University ang mga resulta ng pagsusulit mula sa 90 estudyante ng computer science habang tinutukoy ng administrasyon kung ginamit ba nila ang Internet para mandaya o hindi.,Iniisip ng unibersidad na nandaya ang mga estudyante ng sining.
entailment,"Ang lalaking ito ay ipinanganak sa Germany, mayaman, edukado, at maraming nalakbay...","Ang mayaman, nakapag-aral, at manlalakbay na lalaki ay ipinanganak sa Alemanya."
entailment,"""Ah, ngayon, hindi ba talaga kaya?"" sigaw niya.",Sumigaw siya ng tanong.
entailment,Ang pagbibigay ng oras para sa mga magulang at mga anak na magkasama ang unang hakbang tungo sa pagpapatupad ng mga ideya at kasanayan na aking tatalakayin sa aklat na ito.,"Sa aklat na ito, tatalakayin ko ang mga paksang maaaring ipatupad ng mga magulang at ng kanilang mga anak habang gumugugol ng oras na magkakasama."
entailment,Ilang daang magiting na tropa sa ilalim ni Leonidas ng Sparta ang nagpaantala sa napakalaking hukbong Persiano sa daanan ng Thermopylae nang sapat na katagalan para ang mga taga-Atenas ay lumikas patungo sa isla ng Salamis.,Pinahinto ng mga Spartan ang hukbong Persiano sa Thermopylae.
entailment,Ilan sa mga pinakakontrobersyal na probisyon ng Patriot Act ay ang pagtatapos ng 2005.,Ang Patriot Act ay naglalaman ng ilang kontrobersyal na probisyon.
