id,premise,choice1,choice2,question,label,mirrored
318,Ibinigay ng babae sa kanyang kapatid na lalaki ang isang regalo.,Binuksan ng kapatid niyang lalaki ang regalo.,Tinanggihan ng kapatid niyang lalaki ang regalo.,epekto,1,0
1196,Sumigaw ang batang lalaki ng kanyang sagot sa kanyang ina.,Sinabi ng kanyang ina sa kanya na magsalita nang malakas.,Sinabi ng kanyang ina sa kanya na bumulung.,epekto,2,1
1060,Nag-antay ang madla sa rock band sa paliparan.,Nagpirma ng mga autograph ang banda.,Muling lumitaw ang banda sa entablado.,epekto,1,1
452,Nawalan ng bisa ang aking subscription sa magasin.,Tinapon ko ang bagong isyu.,Tinigil ko na ang pagtanggap ng mga bagong isyu.,epekto,2,0
402,Nakakita ang babae ng insekto sa kanyang cereal.,Nawalan siya ng gana sa pagkain.,Bumuhos siya ng gatas sa mangkok.,epekto,1,0
1321,Kamakailan lang ay nawalan ng trabaho ang mahirap na lalaki.,Naghanap siya sa ilalim ng mga upuan ng kotse niya ng maliliit na barya.,Naghahabol siya ng barya sa mga tao sa kalye.,epekto,2,1
173,Inihain ng tagapag-host ang hapunan sa kanyang mga bisita.,Magagalang ang kanyang mga bisita.,Nagutom ang kanyang mga bisita.,epekto,1,0
1406,Napakagaling ng pitch ng salesman.,Kumbinsido niya akong bilhin ang produkto.,Tinanggihan ko ang alok niya.,epekto,1,1
286,Nagkaroon ng atake sa allergy ang anak kong babae.,Dinala ko siya sa silid-emerhensiya.,Hinimok ko siyang huminga nang malalim.,epekto,1,0
1186,Natuklasan ng doktor na nabali ang braso ng pasyente.,Natuklasan niya na nabali ang braso ng pasyente.,Inilagay niya ang braso ng pasyente sa cast.,epekto,2,1
472,Lumapag sa ilog ang sanga ng puno.,Lalong tumindi ang agos ng ilog.,Ang sanga ay lumipat pababa ng ilog.,epekto,2,0
1484,Sa wakas ay nagwakas na ang karahasan sa politika sa bansa.,Maraming mamamayan ang lumipat sa kabisera.,Maraming mamamayan ang naghanap ng kanlungan sa ibang teritoryo.,epekto,1,1
453,Ibinunyag ng detektib ang isang anomalya sa kaso.,Ipinakansela niya ang kanyang teorya.,Tinapos niya ang kanyang teorya.,epekto,1,0
238,Nagkaroon ang lalaki ng pag-atake ng konsensya.,In manipulahin niya ang kanyang kaibigan.,Inamin niya ang kanyang pagkakamali.,epekto,2,0
423,Inilagay ko ang aking mga kamay sa ilalim ng umaagos na gripo.,Tumalsik ang tubig sa mukha ko.,Ang sabon ay nagbanlaw sa aking mga kamay.,epekto,2,0
1312,Ang babae ay magluluto na.,Uminom siya ng mga antibiotiko.,Hinugasan niya ang kanyang mga kamay.,epekto,2,1
225,Itinulak ng babae ang sarili mula sa tuktok ng tobogan.,Dumulas siya pababa sa slide.,Umakyat siya sa slide nang gumagapang.,epekto,1,0
1308,Nag-aalala ang babae kung mahuhuli siya.,Tinanggal ng babae ang kanyang sweater.,Tumingin ang babae sa kanyang relo.,epekto,2,1
12,Ang matandang babae ay nagkaroon ng stroke.,Ang anak na babae ng babae ay dumating upang linisin ang kanyang bahay.,Ang anak na babae ng babae ay lumipat para alagaan siya.,epekto,2,0
1185,Tinanong ang babae tungkol sa peklat sa kanyang mukha.,Tinago niya ang peklat gamit ang makeup.,Ipinaliwanag niya sa mga estranghero ang peklat.,epekto,2,1
1254,Na-block ang cloud computer.,Dinala ko ang payong ko sa trabaho.,Dinala ko ang aking laptop sa trabaho.,epekto,2,1
1322,May sapat na pera ang kostumer para sa souvenir.,Nakipagtawaran siya sa nagbebenta.,Ibinenta ng nagbebenta ito sa kanya.,epekto,2,1
189,Nag-perform ang babae sa isang sayaw na pagtatanghal.,Dumating ang kanyang mga magulang upang manood ng recital.,Ipinakita ng kanyang mga magulang sa kanya kung paano sumayaw.,epekto,1,0
1389,Kinamumuhian ng babae ang kanyang mga magulang.,Sumunod siya sa mga patakaran ng kanyang magulang.,Tumakas siya mula sa bahay.,epekto,2,1
477,Kumbinsido ng lobista ang lehislatura na suportahan ang panukalang batas.,Binitela ng pangulo ang panukalang batas.,Ipinasa ng lehislatura ang panukalang batas.,epekto,2,0
1192,Binuksan ang mga drawer ng buerau.,Tinapon ko ang mga hindi kailangang laman.,Nilock ko nang todo ang mga drawer.,epekto,2,1
114,Nahuli ng surfer ang alon.,Pinagpag niya ang kanyang board papunta sa karagatan.,Dinala siya ng alon sa pampang.,epekto,2,0
52,Hindi gusto ng mga may-ari ng bahay ang kanilang mga mausisang kapitbahay.,Nagtayo sila ng bakod sa paligid ng kanilang ari-arian.,Nag-host sila ng barbeque sa kanilang bakuran.,epekto,1,0
1132,Hindi tumama ng lassong tinapon ng babaeng cowboy sa kabayo.,Tumatakbo ang kabayo papasok sa sabsaban.,Hinawakan ng lasso ang kabayo.,epekto,1,1
421,Maling pagbaybay ng estudyante ang salita.,Pinaalis siya ng guro.,Tinama siya ng guro.,epekto,2,0
1162,Inihagis ko ang bola pasulong.,Tumama ang bola sa kisame.,Gumulong ang bola sa ibabaw ng lupa.,epekto,2,1
1397,Gusto ng lalaki na gumawa ng tala.,Kinuha ng lalaki ang panulat mula sa kanyang bulsa.,Isinuot ng lalaki ang kanyang salamin.,epekto,1,1
281,Nagtaka ang mamimili tungkol sa presyo ng bagay.,Nagpasya siyang bilhin ito.,Tiningnan niya ang presyo nito.,epekto,2,0
1208,Gumising nang huli ang lalaki.,Hindi siya dumalo sa kanyang appointment sa dentista.,Nagpa-appointment siya sa dentista.,epekto,1,1
261,Pinahinto ng pulis ang sikat na tao.,Inakusahan ng sikat na personalidad ang pulis.,Nag-alok ang sikat na personalidad ng suhol sa opisyal.,epekto,2,0
329,Pinindot ng DJ ang musika.,Nagsimulang sumayaw ang mga tao.,Umalis ang mga tao sa party.,epekto,1,0
1073,Dinala ng mga awtoridad ang kaso makalipas ang maraming taon.,Itinago nila sa publiko ang pangalan ng biktima.,Nahirapan ang biktima na maalala ang mga detalye tungkol sa krimen.,epekto,2,1
1469,Isang lumang minahan ng karbon ang ginawang isang magandang parke.,Nagsimula ang mga tagapangalaga ng kalikasan ng isang petisyon.,Nag-prodyus ang mga tagapangalaga ng kalikasan ng isang dokumentaryo.,epekto,2,1
1107,Tiningnan ng lalaki ang kanyang listahan.,Napagtanto niya na maaga pa siya.,Napagtanto niya na nakalimutan niya ang isang bagay.,epekto,2,1
1355,Naghanda ako para linisin ang silid.,Sinuot ko ang mga guwantes na goma.,Sinakmal ko ang ilong ko.,epekto,1,1
1133,Na-offend ang grupo sa pagkakamaling nagawa ng babae.,Nagpaumanhin ang babae.,Nakahinga nang ginhawa ang babae.,epekto,1,1
272,Ipinagkanulo ng babae ang kanyang kaibigan.,Pinutol ng kaibigan niya ang pakikipag-ugnayan sa kanya.,Nagpadala ang kaibigan niya ng isang greeting card sa kanya.,epekto,1,0
112,Nakiusap ang lalaki na patawarin siya.,Nagbiruan ang babae sa kanya.,Nainawaan siya ng babae.,epekto,2,0
1228,Mukhang sinulidahan ng susi ang kotse.,Dinala ito ng may-ari para ipinta.,Dinala ng may-ari ito sa car wash.,epekto,1,1
27,Naging iritable ang paslit.,Inayos ng kanyang ina ang kanyang buhok sa dalawang pigtail.,Pinahiga ng kanyang ina ang anak para matulog ng sandali.,epekto,2,0
